,date,title,contents,label,sentiment,긍부정 라벨 비고,esg 라벨(재진행)
407,2021-07-29,신세계 사례로 본 '대기업 먹튀방지' 관련 연재 돋보여,"▲오진수독자권익위원장(울산신용보증재단 이사장): 시리즈로 보도된 '이슈 진단-대기업 먹튀방지 장치 마련하자' 는 중구 혁신도시 내 신세계 백화점을 예로 들면서 현실적인 문제점 제시와 이에 따른 지역정치권, 시...",3,0,,
408,2021-07-29,광주 대형쇼핑몰 유치 둘러싼 논쟁 ‘재점화’,"신세계가 6천억원을 투입해 특급호텔과 면세점 등 복합시설을 짓기로 광주시와 협약까지 맺었지만, 중소상인의 반발에 정치권까지 가세하면서 결국 무산됐습니다. 이후 잠잠했던 복합쇼핑몰 유치 논란이 다시 불거지고...",3,0,,
409,2021-07-29,"이마트, 성수동 본사 매각작업 착수 … ""전략적 자산 재배치""",신세계그룹 이마트가 서울 성수동 본사 건물 매각을 위한 절차에 들어갔다. 이베이코리아에 이어 스타벅스코리아 지분을 추가로 인수하면서 필요한 자금을 마련하기 위해서다. 29일 유통업계에 따르면 이마트와 성수동...,3,,?,
410,2021-07-29,공격적 M&A 뒷받침...본사 매각하는 이마트,이베이코리아를 인수하고 스타벅스코리아 지분을 추가로 확보한 신세계그룹 이마트가 본사 건물 매각을... 공격적인 인수·합병(M&amp;A) 행보를 하는 정용진 신세계그룹 부회장의 이같은 전략이 성공할지 주목된다. 이마트는...,3,,?,
411,2021-07-29,이베이 이어 스타벅스 품은 신세계...이마트 본사 건물 매각 추진,최근 이베이코리아에 이어 스타벅스코리아 지분까지 인수한 신세계그룹 이마트가 투자 자금을 확보하기 위해 서울 성수점이 있는 본사 건물 매각을 추진한다. 29일 유통업계에 따르면 이마트와 성수동 본사 유동화를...,3,,?,
412,2021-08-02,"[스타벅스커피코리아 품은 신세계, 지분 추가 인수해 최대주주] 거침없는 정용...",이코노미조선= | 정용진(오른쪽) 신세계그룹 부회장이 스타벅스커피코리아 유튜브에서 국내에 스타벅스 1호점을 낸 22년 전을 회상하고 있다. 사진 스타벅스커피코리아신세계그룹 이마트가 스타벅스커피코리아...,3,,?,
413,2021-08-03,"""이게 다 '용진이형' 때문이야""…'엄근진' 버린 CEO들, 지금 '촬영중'",재벌 총수의 SNS 활동 원조 격인 정용진 신세계그룹 부회장도 이마트 공식 유튜브 채널에 등장에 제품을 직접 홍보했다. 지난해 12월 게재된 '정용진 부회장이 배추밭에 간 까닭은?'이라는 제목의 영상이다. 이마트가...,3,,?,
414,2021-08-09,SSG닷컴 상장 추진한다···주중 주관사 선정 RFP 발송,신세계그룹 소속 e커머스(전자상거래) 기업 SSG닷컴이 IPO(기업공개)를 추진한다. 이번주 내로 상장... SSG닷컴 상장은 신사업 투자금이 필요한 이마트와 신세계의 현금 흐름을 틔워 줄 것으로 보인다. 이마트는...,3,,?,
415,2021-08-09,SSG닷컴 IPO 본격 시동…복수 증권사 접촉 시작,신세계그룹 통합 온라인 쇼핑몰 SSG닷컴이 본격적인 기업공개(IPO) 행보에 나선다. 컬리 등 새벽배송 업체들의 IPO 속도가 빨라지면서 SSG닷컴도 움직임을 서두르는 것으로 보인다. 9일 투자은행(IB) 업계에 따르면 최근...,3,,?,
416,2021-08-10,온라인 몰 SSG닷컴 상장 노크,신세계그룹의 통합 온라인몰 SSG닷컴이 주식시장 상장을 추진한다/이코노텔링그래픽팀. 신세계그룹의 통합 온라인몰 SSG닷컴이 주식시장 상장을 추진한다. 이번 주 중으로 국내 주요 증권사에 입찰제안요청서(RFP)를...,3,,?,
417,2021-08-10,SSG닷컴 IPO추진... 내년 중 상장 전망,신세계그룹의 온라인 쇼핑 채널 SSG닷컴이 당초 예상보다 빠르게 상장을 추진하고 있다. 10일 유통업계에... 업계에서는 SSG닷컴이 내년 중 상장할 것으로 보고 있다.신세계그룹은 최근 디자이너 편집샵W컨셉과...,3,,?,
418,2021-08-13,"SSG닷컴, 상장 준비 돌입…주관사 선정 나서",신세계 그룹의 통합 온라인몰인 SSG닷컴이 본격적인 증시 상장 준비에 나섭니다. 13일 SSG닷컴은 주요 증권사에 상장 주관사 선정을 위한 입찰 제안 요청서를 보낸 것으로 알려졌습니다. SSG닷컴은 구체적인 상장 예상...,3,,?,
419,2021-08-13,정용진도 반했다 '벤츠 호텔'…하차감 끝내주는 '성공 아이콘',스프린터는 얼리어답터(Early-adopter)로 '1호 마니아' 정용진 신세계 부회장이 구입하면서 화제가 되기도 했다. 스프린터는 1995년 1세대 출시 이후 현재까지 130여개국에서 400만대 이상 판매된 글로벌 베스트셀링카다....,3,0,,
420,2021-08-13,"강원도, 인제 황태 생산농가 판로 지원…라이브커머스·기획전 실시","또 코로나19 시대에 맞춰 비대면·온라인 방식의 기획전을 강원마트 및 강원마트 제휴쇼핑몰(11번가, SSG 신세계몰, 롯데ON)에서 오는 16일부터 9월12일까지 진행한다. 최문순 강원지사는 “이번 라이브커머스와 기획전을...",2,1,,
421,2021-08-16,道 ‘전국 최고 인제 황태' 팔아주기 나서,SSG 신세계몰과 롯데ON 등에서는 오는 23일부터 기획전을 실시한다. 다음 달 중순까지 열리는 오픈마켓 기획전을 위해 도는 인제 덕장에서 생산된 우수 황태를 엄선했다. 또 17일 오전 11시부터 낮 12시까지 인제군 매바위...,2,1,,
422,2021-08-19,"뭇매 맞는 신세계…""울산 시민과 약속 지켜라""","㈜신세계가 울산혁신도시 내 오피스텔 건립 계획 건으로 지역사회 뭇매를 계속 얻어맞고 있다. 중구민 주축 오피스텔 개발 계획 반대 범시민 서명운동 참여율은 목표치에 다다랐고, 혁신도시 노조측은 신세계...",2,0,,
423,2021-08-19,"울산 중구민 ""신세계, 혁신도시에 백화점 안 지으면 떠나라""",울산혁신도시노동조합 대표자협의회는 19일 중구청 프레스센터에서 신세계의 울산혁신도시 부지 내 오피스텔 건립 계획 규탄 기자회견을 열고 신세계는 당초 약속을 이행하지 않는다면 해당 부지를 당초 매입가로...,2,0,,
424,2021-08-19,최태원 정용진 재벌 인싸 회장님 엇갈린 SNS 행보 화제,'재계 인싸' 최태원 SK그룹 회장과 정용진 신세계그룹 부회장이 서로 다른 소셜네트워크서비스(SNS) 행보를 보이고 있다. 정 부회장은 개인 계정에서 정치적 소신 발언을 이어나가는 반면 최 회장은 소소한 일상을...,3,,?,
425,2021-08-20,"""소 트림·방귀 메탄가스, 소형차 맞먹어""…대체육이 뜨는 이유","▶ 인터뷰 : 민중식 / 신세계 R&amp;D센터 연구소장 - ""기존에 먹는 습관이 있기 때문에 소비자가 생각하는 식감, 맛, 색상, 향을 최대한 구현하려고 기술적으로 노력하고 있습니다."" 샌드위치와 햄버거 패티부터 서서히 고기를...",1,1,,
426,2021-08-23,"지니뮤직-신세계百, 인디 뮤지션 위한 비대면 공연 프로젝트 진행",지니뮤직이 신세계백화점과 손잡고 인디 뮤지션을 위한 프로젝트 'RE:PLAY'(리플레이)를 진행한다고 23일... 이는 지난 6월 전략적 제휴를 맺은 지니뮤직과 신세계백화점의 고객경험을 확장하기 위한 협업마케팅의...,2,1,,
427,2021-08-25,사회적경제기업 김해에선 쑥쑥 자라네,또 신세계백화점 김해점과 대구-포항 고속도로 와촌휴계소에도 매장을 입점해 판매를 돕고 있다. 허성곤... 박준언기자 허성곤 김해시장과 관계자들이 김해 신세계백화점에서 김해시 사회적경제기업에서 만든 제품을...,2,1,,
428,2021-08-30,도내산 농산물 인증제품 판로 확대,"강원도가 농촌 융복합산업 인증제품의 판로 확대를 위해 오늘(30일) 신세계TV쇼핑과 상생협력 업무협약을 맺었습니다. 이에 따라 신세계TV쇼핑에 '강원 농촌 융복합산업 인증제품' 브랜드관이 개설되고, 온라인 쇼핑몰...",2,1,,
429,2021-09-01,"[사설] 신세계, 현지법인화로 지역 상생 의지 보여야",울산 중구의회가 울산혁신도시에 백화점 대신 오피스텔을 짓겠다며 울산시민과 약속을 지키지 않고 있는 신세계에 현지법인화에 적극 나서라고 촉구했다. 신세계가 지역에 유통시설을 건립하며 상생...,2,0,,
430,2021-09-02,“추석 대목 잡자” 지역 유통가 선물세트 본격 판매,"광주신세계백화점과 롯데백화점 광주점이 보름 여 앞으로 다가온 추석을 맞아 지역 특산품 등 다양한 상품을 마련, 본격적인 마케팅에 돌입했다. 사진은 광주신세계백화점 추석 선물세트 코너.&lt;광주신세계백화점 제공...",2,,0?,
431,2021-09-02,"유통업계, 추석 선물세트도 ESG…'친환경' 트렌드 부각",신세계백화점은 백화점 업계 최초로 '업사이클링 보냉백'을 도입한다. 폐페트병을 재활용해 만든 원단인 'R... 신세계는 아이스팩 내부 보충재를 물과 전분을 섞은 천연물질로 교체해 무더위 속에서도 오래 지속되도록...,1,1,,
432,2021-09-02,"""지역민 모셔라""… 백화점업계 '향토대전' 활활","갤러리아, 42년 성원 감사제 롯데百, 향토 브랜드 입점 주력 세이百, 위상 확립·봉사 지속 신세계, 꿀잼도시... ▲ 대전신세계 Art&amp;Science 꿀잼도시 대전홍보관. 사진=대전신세계 Art&amp;Science는 '꿀잼도시 대전홍보관'를...",2,1,,
433,2021-09-03,"정용진이 고른 ‘YJ 박스’, 12시간만에 품절… 내용물 보니",신세계그룹 정용진 부회장이 고른 이마트 자체브랜드(PB) 상품 25종으로 구성된 ‘YJ 큐레이션 박스’가 출시한 지 한나절 만에 품절됐다. 3일 이마트 등에 따르면 추석 명절을 앞두고 전날 오전 11시부터 SSG닷컴...,3,0,,라벨 수정 필요
434,2021-09-03,“정용진이 픽했다”…10만 원 짜리 ‘YJ 박스’ 출시 당일 완판,정용진 신세계그룹 부회장이 직접 고른 상품을 담은 9만9000원짜리 ‘YJ 큐레이션 박스’ 500개가 출시 하루 만에 품절됐다. 3일 이마트에 따르면 지난 2일 남성용 큐레이션 쇼핑 플랫폼 하우디에서 판매된 ‘YJ 박스’...,3,0,,
435,2021-09-03,도시농업-귀농 '붐'... 마트로 들어간 트랙터,제품 구입 시 기종마다 4%에서 최대 38%까지 할인 혜택과 신세계 상품권 100만원을 증정하며 현금이나 카드 또는 농협캐피탈을 이용해 결제가 가능하다. 팝업 매장에서 구매한 트랙터도 지역 내 대동 대리점에서 점검 및...,4,0,,
436,2021-09-03,정용진이 직접 고른 'YJ 박스' 출시 당일 품절,뉴스토마토 = 홍연 기자 | 정용진 신세계그룹 부회장이 자신의 인스타그램에 올린 품절 안내 게시글. /정 부회장 인스타그램 캡처  정용진 신세계(004170)그룹 부회장이 직접 고른 이마트(139480) 자체상표(PB) 부착...,3,0,,
437,2021-09-03,"""노잼도시 안녕~"" 과학도시 대전에 신세계가 열렸다",] 18편-과학도시 대전 200% 즐기기 [충청투데이 ] 대전에 '신세계'가 열렸다. 지난달 27일 대전신세계 Art&amp;Science(이하 아트앤사이언스) 오픈 이후 대전은 '핫'하다. 그러나 잊지 말자. 대전엔 명실상부한 터줏대감이 있다....,2,1,,
438,2021-09-06,"""커피화분 식물 가꾸며 친환경 사업 동참을""",대구 신세계백화점 에 입점해 '커피박 환·생 스토어'를 운영한다. 중구청 제공 대구 중구자활근로사업단 '커피큐브'가 커피 찌꺼기(커피박) 재활용상품 체험매장인 '커피박 환·생 스토어'를 대구 신세계백화점 8층에서...,1,1,,
439,2021-09-08,3D 프린터로 꽃등심까지··· 발전하는' 대체육' 시장,"대체육이 미래 먹을거리로 주목받으면서 SK와 롯데, 신세계 등 대기업들이 줄줄이 이 시장에 뛰어든 것. 현재... 신세계푸드는 대체육 브랜드 '배러미트'를 내놓았다. 첫 제품으로 돼지고기 대체육인 햄을 출시한 데 이어...",1,1,,
440,2021-09-08,"전남도, 추석 농축수산물 판촉 총력전","광주 신세계백화점, 롯데백화점 분당점, 대전 세이백화점이 협력해 코로나19로 힘든 업체의 경영난을 해소하고 안정적 판로를 구축하기 위해 마련했다. 지역별로 ▲6-16일 광주 신세계백화점 ▲9-19일 롯데백화점 분당점...",2,1,,
441,2021-09-08,"“스타필드 창원, 건축허가 전 지역협력 계획 제시해야”","신세계 측이 지난 8월 23일 창원시에 건축 심의를 신청했다. 이에 시는 9월 경남도에 건축 사전승인(심의) 요청을 했으며, 10월에는 경남도에서 건축 심의를 받게 된다. 이후 12월께 건축 허가가 나면 곧바로 착공에 들어가...",2,1,,
442,2021-09-09,"오산시, 탄소중립 실천문화 조성 위해 관내 기업과 업무협약 체결","협약식에는 생분해소재 제품을 개발한 사회적 기업 시락푸드㈜와 대상㈜ 오산공장, ㈜신세계푸드 오산공장, ㈜후레쉬서브 오산공장, ㈜에프앤에스식품 대표들이 참석했다. 시락푸드㈜가 개발한 친환경 생분해소재...",1,1,,
443,2021-09-14,"정용진, 광주 신세계 지분 매각… 증여세 재원 마련",정용진 신세계그룹 부회장. 뉴시스 정용진 신세계그룹 부회장이 증여세 납부를 위해 자신의 광주신세계 지분 전량을 매각했다. 신세계는 정 부회장이 보유한 광주신세계 주식 83만3330주(52.08%)를 약 2285억원에...,3,,1?,
444,2021-09-15,알아주는 식탐의 소유자가 '비건'으로 사는 방법,"비건을 시작하고 알게 된 맛의 '신세계' ▲  나로 말할 것 같으면, 아무리 먹어도 배가 부르지 않게 되어서 더 많은 음식을 실컷 탐할 수 있길 바라는 사람이었다. ⓒ unsplash 살아오면서 신기한 이들을 종종 만나왔다. 내...",1,,신세계 관련 기사 아님,
445,2021-09-16,"""신세계 일방적 계획 발표"" 지역사회 반발 확산","◀ＡＮＣ▶ 신세계가 백화점을 짓겠다던 약속과 달리 오피스텔 건립 계획을 내놓은지 석달 만에 오늘(9/16)... 지역사회 비난 여론을 의식해 상업시설을 더 늘리겠다는 밝혔는데, 지자체와 주민들은 신세계가 국정감사를...",2,0,,
446,2021-09-16,신세계 오피스텔 유지한 채 쇼핑몰 건설.. 중구·울산시 반발,신세계가 중구 혁신도시 부지에 2026년까지 지하 1층 지상 3층 규모의 쇼핑몰을 짓겠다는 계획을 발표했습니다. 신세계는 오피스텔 건립은 그대로 유지한 채 기존 3개층 규모이던 쇼핑몰은 5개층으로 늘려 조성하겠다고...,2,0,,
447,2021-09-20,"신세계푸드, 노브랜드+대체육으로 실적 개선세 지속-하나금투","하나금융투자는 20일 신세계푸드에 대해 올해 3·4분기에도 상반기에 이어 신사업 순항 등으로 실적 개선세가 이어질 것이라며 투자의견 '매수', 목표주가 14만원을 제시했다. 신세계푸드의 3·4분기 연결 기준 매출액과...",1,1,,
448,2021-09-20,"이마트, ESG 경영 집중도 국내 마트 중 1위... 홈플러스 뒤이어",이마트와 신세계는 경영이사회를 열고 이사회 내 사회공헌 영역에 국한했던 '사회공헌 위원회'를 환경(E)... 이를 통해 이마트는 한국기업지배구조원이 평가한 ESG 등급에서 같은 신세계 그룹인 신세계...,5,1,,3으로 변경?
449,2021-09-21,"용진이 형, 이번엔 신인들에게 한우 선물... 구단주 또 통 크게 쐈다",'용진이 형' 정용진(53) SSG랜더스 구단주 겸 신세계그룹 부회장이 신인 선수들에게 추석 선물을 보낸 것이다. 이러한 사실은 신인 선수들이 각자의 SNS에 인증샷을 올리면서 공개가 됐다. 정 구단주는 자신의 이름으로 팀에...,3,1,,
450,2021-09-22,신세계 발표 이후 거센 후폭풍…표리부동 지적 목소리,▷속보=㈜신세계가 울산혁신도시 부지에 오는 2026년까지 스타필드형 쇼핑시설을 조성하겠다고 새롭게 발표(본지 2021년 9월 17일자 1·3면 보도)한 이후 후폭풍이 거세다. 22일 본지 취재를 종합하면 신세계가 울산을 놓고...,3,0,,
451,2021-09-22,[사설] 신세계는 상생위한 진정성 있는 대안 마련 나서라,울산에서는 신세계의 먹튀 논란과 울산공항 폐쇄 공론화가 최대 화두가 됐다. 공항 문제는 장기적 과제로 다룰 문제지만 백화점 문제는 재벌의 먹튀 논란을 불러와 단연 뉴스의 초점이 됐다. 신세계가...,3,0,,
452,2021-09-22,친환경 생존시대 ‘주유소의 변신’은 무죄,신세계그룹 계열의 부동산 개발업체인 신세계프라퍼티는 지난 15일 코람코에너지플러스리츠와 협약을 맺고 주유소 부지 개발에 나섰다. 코람코에너지플러스리츠는 전국 주요 지역 187개 주유소를 자산으로 보유하고...,4,1,,
453,2021-09-29,"중구의회 민주당 의원 “신세계, 제대로 된 계획 제출해야”","울산 중구가 신세계 측에 요구한 혁신도시 개발 수정안 제출 기한이 하루 앞으로 다가온 가운데, 중구의회 민주당 소속 의원들이 신세계 측에 내일까지 혁신도시 중심상업부지에 합당한 개발 계획을 제출할 것을...",2,0,,
454,2021-09-29,"""신세계는 30일까지 제대로 된 상업시설 개발계획 제출하라""","울산혁신도시의 ㈜신세계 개발계획안을 둘러싼 논란이 이어지고 있는 가운데 중구의회 의원들이 ""30일까지... 이들은 ""신세계는 지난 16일 스타필드형으로 교묘히 포장된 알맹이 없는 쇼핑시설 건립안을 일방적으로...",2,0,,
455,2021-09-29,울산시의회 혁신도시 신세계 문제 해결 모색 위해 대전 벤치마킹,"울산시의회 황세영(사진), 이상옥(사진) 의원은 혁신도시 내 신세계 부지 현안 해결방안 모색을 위해 29일 대전 신세계백화점을 벤치마킹했다. 중구를 지역구로 두고 있는 두 의원은 지난 8월 개점한 '대전 신세계 아트 앤...",2,0,,
456,2021-09-29,[자치시대] 신세계 현지법인화로 '진짜' 울산기업 돼야 한다,"신세계, 오피스텔 건립하려다 주민 반대에 부딪혀 여론 의식해 상업시설 늘렸으나 현지법인화 언급 없어 큰 그림 제시하고 '먹튀 행위'에 반대 의지 보여주길 신세계가 울산혁신도시 개발 방안을 두고...",2,0,,
457,2021-09-29,"중구의회 ""신세계, 상업시설 개발 계획 제시하라""",중구가 신세계에 내일(9/30)까지 새로운 혁신도시 부지개발 계획안 제시를 요구한 가운데 오늘(9/29) 중구의회 민주당 의원들이 중구청 프레스센터에서 기자회견을 열고 신세계에 상업시설 개발계획안 제시를...,2,0,,
458,2021-09-29,신화월드 신세계 아웃렛 ‘조정 권고’…다음 달 개점,[앵커] 신세계사이먼이 제주신화월드에 추진하는 프리미엄 아웃렛에 대해 중소벤처기업부가 사업조정 권고를 내렸습니다. 신세계 측은 조정 권고사항을 이행해 다음 달 문을 연다는 계획입니다. 김가람 기자의...,2,0,,
459,2021-09-30,“상업시설 규모 늘려 개발”…“기존안 수준 답변 실망”,울산 중구가 신세계측에 요구한 구체적인 개발계획과 관련해 신세계 측이 기존에 밝힌 것과 같이 상업시설 규모를 늘려 복합시설로 개발하겠다고 밝혔습니다. 또 그동안 사업이 원할하게 추진되지 않은 것에 대해 유감을...,2,0,,
460,2021-09-30,"신세계, 울산 중구측에 개발계획 관련 입장표명","신세계가 '빈보따리'를 들고 울산을 찾았다. 중구는 신세계에 유감을 표명했다. 울산시 중구가 신세계에 혁신도시 개발계획에 대해 새로운 계획을 내놓으라는 기한인 30일, 신세계는 공문을 들고 찾아왔다. 중구에 따르면...",2,0,,
461,2021-09-30,"㈜신세계, 중구청이 '9월말까지' 요구한 진전된 개발계획 제시 안해","울산 중구가 오피스텔 개발안을 발표해 먹튀 비난을 초래한 ㈜신세계에 9월 말까지 '진정성 있고 구체적인... 앞서 ㈜신세계는 지난 6월 말, 8년간 약속해온 백화점 건립 대신 상업시설이 10%에 불과한 오피스텔 개발계획을...",2,0,,
462,2021-09-30,ubc 울산방송) 오피스텔 계획 유지..실망,"신세계가 주민 여론을 경청하고 지자체와 협의를 약속했지만, 오피스텔 개발 계획은 유지하기로 했습니다.... 대해, 신세계 측이 오늘(30-어제) 중구를 방문해 공식 입장을 밝혔습니다. (CG) 먼저 그동안 사업이 원활히...",2,0,,
463,2021-10-01,바뀐 것 없는 신세계…“엄정 대응”,[앵커] 구체적인 개발계획을 요청하는 중구의 요구에 신세계 측이 기존 개발안을 재확인하는 수준의 입장을 내놓았습니다. 이에 대해 중구는 신세계가 또 다시 시간을 끌려고 한다며 엄정 대응을 예고했습니다. 보도에...,2,0,,
464,2021-10-01,"신세계 대표이사, 손영식 前 신세계디에프 대표 내정",신세계그룹은 1일자로 2022년 정기 임원인사를 단행했다. 올해는 예년보다 이른 10월초에 인사를 앞당겨... 먼저 ㈜신세계 대표이사로 前(전) ㈜신세계디에프 손영식 대표가 내정됐다. 기존 ㈜신세계 차정호 대표는...,3,,1?,
465,2021-10-01,신세계백화점 새 대표 명품기획통 손영식,신세계그룹은 1일 손영식(58) 신세계디에프(DF) 대표를 신세계백화점 대표로 내정하는 등 정기 임원 인사를 했다. 사진(손영식 신세계백화점 대표·오른쪽)=신세계그룹/이코노텔링그래픽팀. 신세계그룹은 1일 손영식(58)...,3,,1?,
466,2021-10-01,"신세계 여전히 묵묵부답.. 중구 ""압박 수위 높인다""","◀ＡＮＣ▶ 중구 혁신도시에 백화점을 짓겠다는 약속을 깬 신세계가 중구의 잇따른 요구에도 정확한 사업 계획을 내놓지 않고 있습니다. 중구는 신세계가 지역 사회를 우롱하고 있다며, 항의 집회와 불매 운동까지...",2,0,,
467,2021-10-01,ubc 울산방송) '신세계 부지 개발' 타협점은 어디에?,신세계의 혁신도시 부지 개발 방향에 대해 중구가 표면적으로는 실망의 뜻을 보였습니다. 다만 상업시설의... (리포트) 신세계가 중구에 보낸 혁신도시 부지 개발 방향은 크게 세가지. (CG) 기존 울산의 백화점 규모보다 큰...,2,0,,
468,2021-10-04,창원시설공단 `노인의 날` 맞아 다양한 행사 개최,성산노인복지관은 신세계요양병원의 지원으로 참석 노인들에게 건강키트와 기념품을 제공하고， 창원보건소와 다비치안경점에서 건강검진과 안경세척 서비스를 실시했다. 의창노인복지관은 독일보청기 등 단체가...,2,1,,
469,2021-10-04,"울산 중구 ""㈜신세계, 구체적 혁신도시 상업시설 계획 밝혀라""","박태완 울산 중구청장이 ""㈜신세계는 울산 혁신도시 부지 상업시설 계획을 구체적으로 제시하라""며 유감을 표했다. 앞서 지난 6월 신세계가 당초 백화점 건립 용지로 매입한 혁신도시 부지에 오피스텔 중심 주상복합 건립...",2,0,,
470,2021-10-04,"울산 중구 ""신세계, 혁신도시 부지 개발 구체적 계획 기다렸지만 차이 없는 답...",박태완 중구청장과 주민대표단이 지난 1일 중구청 프레스센터에서 혁신도시 신세계 부지 개발방향 회신에 따른 기자회견을 하고 있다. 울산 중구청과 주민자치윈원회 등 각급 단체는 '신세계 울산혁신도시 부지 개발방향...,2,0,,
471,2021-10-04,대학·지역사회가 동반성장하는 '청년 희망도시 경산',△지식산업지구 2단계 지역에 신세계사이먼이 1천200억원을 투자해 대규모 아울렛을 설립키로 했으나 분양가를 두고 특혜 시비가 일어 현재 주춤하고 있다. 최근엔 김부겸 국무총리가 방문해 관심을 보이기도 했다. 이...,2,0,,
472,2021-10-04,"취준생 숨통 트일까…대기업 채용 시장 열린다, IT 쏠림 뚜렷해져","10대 그룹 중 공채를 유지하고 있는 곳은 삼성, SK, 포스코, GS(일부 계열사), 신세계 등에 그쳤다. SK는 올해... 규모"", 신세계그룹은 ""예년 수준""이라고 각각 밝혔다. 코로나19로 인해 인·적성 검사, 필기시험 등은 10대 그룹...",3,1,,
473,2021-10-05,"울산 중구청장, 내일 이마트 본사 항의 시위…신세계 계획 반발","박태완 울산 중구청장이 신세계 측이 밝힌 울산혁신도시 개발 계획에 반발하며 항의성 1인 시위를 예고했습니다. 울산 중구는 신세계가 혁신도시 내 상업 기능 활성화를 요구하는 지역 여론에 귀 기울이지 않는다며, 내일...",2,0,,
474,2021-10-05,혁신도시 오피스텔…학교용지 확보 ‘논란’,"[앵커] 특혜성 개발 논란이 이는 중구 혁신도시의 신세계 오피스텔 사업이 '학교용지 확보'라는 또 다른... 이에 따라 신세계가 오피스텔을 지을 경우, 울산시교육청과 학교의 증축, 또는 신설에 대해 반드시 협의를 거쳐야...",2,0,,
475,2021-10-06,"송철호 울산시장 ""신세계 계획, 반드시 주민과 협의""","송철호 울산시장이 ""신세계 울산혁신점 계획은 반드시 주민들과 협의해 나가야 한다""는 입장을 재차 강조했다. 송 시장은 6일 개회한 울산시의회 본회의에서 ""신세계백화점 유치 노력은 하지 않고 송 시장이 딴지만...",2,0,,
476,2021-10-06,"박태완 울산 중구청장, 서울 이마트 본사 앞서 1인 시위",박태완 중구청장이 6일 서울 성동구에 위치한 이마트 본사 앞에서 ㈜신세계의 약속 이행을 촉구하는 내용의 팻말을 들고 1인 시위를 하고 있다. 박태완 울산 중구청장과 중구민들이 ㈜신세계 정용진 부회장 집무실이 있는...,2,0,,
477,2021-10-06,"박태완 울산 중구청장, 서울 이마트 본사서 1인 시위",박태완 울산 중구청장과 중구 주민들이 ㈜신세계의 울산 혁신도시 부지 상업시설 계획과 관련해 서울 이마트 본사를 찾아 릴레이 1인 시위에 나섰다. 이번 릴레이 1인 시위는 ㈜신세계가 중구 혁신도시에 당초 백화점...,2,0,,
478,2021-10-06,"송철호 울산시장 신세계 계획에 ""걸 맞는 시설 건립 위한 시 자체방안 검토""","신세계의 오피스텔 위주 개발계획에 대해 ""당초 특별계획구역으로 지정된 혁신도시 중심상업지역에 걸 맞는 시설 건립을 위한 시 자체방안을 검토 중""이라고 밝혔다. 송 시장은 6일 임시회 본회의에서 ""시가 신세계백화점...",2,0,,
479,2021-10-06,"페트병 등 재활용, 친환경을 입고 신는다",신세계인터내셔날은 지난 7월 천연 소재와 자투리 원단을 사용해 만든 패션브랜드 러브 바이 커티스쿨릭(러브)을 선보였다. 신세계인터내셔날 관계자는 “두 달치 판매를 예상하고 준비했던 초도물량이 10일 만에...,1,1,,
480,2021-10-06,"[창간특집] 멈춰섰던 산업동력 '리셋', 다시 돌린다 '뉴노멀'",광주신세계 등 지역 백화점과 대형 할인점 지역 유통업계도 위드 코로나로 내수가 회복돼 매출 상승 등 수혜를 입을 것으로 예상하고 있다. 특히 지역 유통업계는 다중이 이용하는 시설인 만큼 코로나 재확산으로 인한...,2,0,,
481,2021-10-06,"'상생소비지원금', 지역 경제도 살리고 최대 20만 원도 받고","단, 이마트·홈플러스 등의 대형 마트, 롯데·신세계 등의 대형 백화점, 복합 쇼핑몰, 면세점, 전자 제품 판매점, 쿠팡·G마켓 등의 대형 온라인 몰, 홈쇼핑, 유흥 업종, 사행 업종 등에서 사용한 실적은 인정되지 않는다....",2,0,,
482,2021-10-07,중구의회 민주당 의원들도 신세계 항의 시위 참여,"신세계의 혁신도시 개발계획에 반대하는 주민 릴레이 1인 시위가 이마트 본사에서 진행되고 있는 가운데, 울산 중구의회 민주당 소속 의원들도 시위에 참여했습니다. 이들은 ""중구 지역의 활성화는 물론 울산 경제에...",1,0,,
483,2021-10-07,"대전신세계, 결연아동 위한 식료품패키지 전달","▲7일 김낙현 대표이사, 안용준 부점장 등 대전신세계 임원진이 정용래 유성구청장에게 '행복나눔 식품패키지 박스'와 초록우산어린이재단 대전지역본부에 온누리상품권 3천만 원을 전달했다. 사진=대전신세계 제공....",2,1,,
484,2021-10-07,[대구보건대학교 호텔외식조리학부 특집] 국내 최초 커피전공.대구․경북 최초...,그 중 김성현 동문은 신세계푸드 대기업 공채에 4년제 지원자들과 경쟁해 당당히 합격했다. 현재 그는 김해공항을 거쳐 대구 신세계푸드 위생팀으로 근무중이다. 김씨는 지난 6월에 모교를 찾아 학과 후배들에게 현장...,2,0,,
485,2021-10-07,"울산 중구의회 더불어민주당 소속 의원, 서울 이마트 본사 앞 1인 시위 동참",울산 중구의회(의장 김지근) 더불어민주당 소속 의원 5명이 7일 서울 이마트 본사 앞에서 ㈜신세계의 울산혁신도시 개발계획에 대한 항의 차원으로 1인 시위에 돌입했다. 이번 1인 시위는 신세계의 진정성 없는...,2,0,,
486,2021-10-07,"중구의회, 신세계 규탄 1인 시위 이어가",의원들이 어제(10/6) 박태완 중구청장에 이어 오늘(10/7) 이마트 본사 앞에서 1인 시위를 이어갔습니다. 중구의원들은 신세계의 진정성 없는 혁신도시 개발계획을 비판하며 백화점 수준의 상업시설 조성을 강조했습니다. /,2,0,,
