,date,title,contents
4635,2021-12-13,"야나두, 메타버스 홈트레이닝 ‘야핏 사이클’ 1.25 버전 선봬","야핏 담당 조아라 헤드는 “향후 전 세계 산을 오르는 스탭퍼, 강과 바다를 운동하면서 여행하는 로잉머신 기능도 추가할 예정이며, 실제 체험해보고 싶어하는 고객들을 위해 롯데하이마트 메이커스랩 잠실점을 시작으로..."
4636,2021-12-13,"롯데, 올해 M&A '숨고르기'…HQ 체제는 다를까","과거 롯데하이마트(1조2480억원), 롯데렌탈(1조200억원), 뉴욕팰리스호텔(1조원), 롯데첨단소재·롯데정밀화학·바로가기롯데이네오스화학(3조원) 등 공격적 경영으로 외형을 넓힌 바 있다. 최근 행보는 이와..."
4637,2021-12-13,롯데손보 ‘롯데’ 브랜드 사용 시한 3년 남았다,롯데손보는 MZ세대를 위한 보험서비스(상품)로 쿠팡·롯데하이마트 안심케어 등 EW보험·미니보험 라인업을 지속적으로 강화하고 있다. 이달에는 해외직접구매(직구) 가전제품도 가입 가능한 신개념 보증기간연장(EW)...
4638,2021-12-14,지역 중소기업 제품 대기업 만나 상생협력 구매 상담,"현대중공업, (주)신세계, CJ제일제당, 삼성전자, 삼성SDI, LG디스플레이, 풀무원식품, ㈜포스코건설, 롯데하이마트, 네이버(주), 카카오, ㈜GS홈쇼핑, 아성다이소, 한국동서발전(주), 울산항만공사 등 대기업(공공기관) 70여..."
4639,2021-12-14,"울산시, ‘대·중소기업 상생협력 구매 상담회’ 개최","현대중공업, (주)신세계, CJ제일제당, 삼성전자, 삼성SDI, LG디스플레이, 풀무원식품, (주)포스코건설, 롯데하이마트, 네이버(주), 카카오, ㈜지에스(GS)홈쇼핑, 아성다이소, 한국동서발전(주), 울산항만공사 등 대기업..."
4640,2021-12-14,"유통주 하락 많아, 롯데하이마트 3%대 신세계 BGF리테일 2%대 내려","14일 롯데하이마트 주가는 전날보다 3.04%(800원) 하락한 2만5550원에 장을 마감했다. 롯데하이마트 로고. 신세계와 현대백화점, 호텔신라 우선주 주가는 각각 2.55%(6500원), 0.93%(700원), 0.79%(600원) 내린..."
4641,2021-12-14,"하이마트 옥정점, 그랜드 오픈 세일 돌입","롯데하이마트에서 내년 1월 경기도 양주시에 옥정점을 신규 오픈한다고 밝혔다. 프리오픈은 31~1월 2일, 그랜드 오픈은 1월 7일 진행된다. 행사 기간에는 냉장고, 세탁기, 건조기 등 가전을 오픈 특별가로 구매할 수 있다...."
4642,2021-12-14,"웨딩앤, 제75회 웨딩앤 웨딩박람회 개최","증정하며, 기타 부스(한복/예물/허니문/에스테틱/가전/재무설계) 중 두 가지 이상 부스에 방문해 상담스티커를 모으면 선물이 제공된다. 또한 롯데하이마트, LG전자 베스트샵 등 제휴 이벤트도 풍성하게 마련돼 있다."
4643,2021-12-14,"'혁신' 발뮤다, 드립 커피메이커 출시...""코로나시대 잇템""","발뮤다 더 브루는 블랙 색상으로 출시되며, 가격은 72만9000원. 롯데백화점, 신세계백화점, 현대백화점, 롯데하이마트 등 오프라인 스토어와 온라인에서 구매 가능하다."
4644,2021-12-14,<타깃 빗나간 증권 리포트> ② 증권사 추천주 50% '참고할 가치없음' ,"35), 롯데하이마트(47.44), 한화솔루션(47.59), 신세계인터내셔날(47.74), 효성티앤씨(49.85), 효성화학(53.18), 롯데케미칼(53.97), 금호석유(62.46), 아프리카TV(69.84), 펄어비스(92.22), 에코프로비엠(118.76) 등이..."
4645,2021-12-14,"제이더블유플레이, ‘아이오씽’ 광고모델 배우 이세희 발탁","한편, 제이더블유플레이는 쇼핑 플랫폼 ‘묘미’에 이어 롯데하이마트에 입점한다. 롯데하이마트는 수도권 대형 매장부터 입점되며 이달 중 온라인 쇼핑몰을 통해 매장 확인이 가능하다. &lt; &gt;"
4646,2021-12-14,'북수원 하우스토리' 일반 분양,"홈플러스와 CGV, 북수원시장, 롯데하이마트 북수원점, 장안구청 등을 도보로 이용할 수 있다. 단지 주변에는 광교산 삼림욕장이 위치했다. 최근 코로나19 장기화로 야외 활동에 제약이 생기면서 주거 단지 인근에 이런..."
4647,2021-12-14,"위기를 기회로…울산시, 대·중소기업 상생협력 구매 상담회","현대중공업, (주)신세계, CJ제일제당, 삼성전자, 삼성SDI, LG디스플레이어, 풀무원식품, (주)포스코건설, 롯데하이마트, 네이버(주), 카카오, GS홈쇼핑, 아성다이소, 한국동서발전(주), 울산항만공사 등 대기업(공공기관)..."
4648,2021-12-15,"롯데하이마트 폴레드 올에이지360, 캐시워크 돈버는퀴즈 정답 업데이트",15일 오후 6시 캐시워크 돈버는퀴즈는 '롯데하이마트 폴레드 올에이지360' 관련 문제가 출제됐다. 이날 공개된 문제는 캐시워크 돈버는퀴즈 앱에서 확인할 수 있다. 정답은 이다. 한편 캐시워크는 정답자에 한해 최대...
4649,2021-12-15,"유통주 보합, 신세계 롯데하이마트 오르고 광주신세계 GS리테일 내려","롯데하이마트와 현대백화점, BGF리테일 주가는 각각 0.59%(150원), 0.40%(300원), 0.33%(500원) 상승한 2만5700원, 7만5천 원, 15만2500원에 거래를 마쳤다. 롯데쇼핑과 현대홈쇼핑 주가는 각각 0.22%(200원), 0.16..."
4650,2021-12-15,"롯데몰 광명, 15일 매각 입찰","경기도 광명시 일직로 17(일직동 500)에 위치해 있으며 인근에는 이케아 광명점을 비롯해 롯데시네마, 롯데 하이마트 등이 자리잡고 있다. 특히 KTX광명역과 1호선 광명역이 도보로 약 10분 거리에 있는 역세권이다...."
4651,2021-12-15,"제75회 웨딩앤 웨딩박람회, 18일 개최","또한 롯데하이마트, LG전자 베스트샵 등 제휴업체 이용 시에도 웨딩앤 웨딩박람회 고객 한정 특별 혜택이 제공된다. 웨딩상품 계약 시 현장에서만 제공되는 추가 혜택도 있다. 웨딩상품 2개 이상 계약 시 전원에게 계약..."
4652,2021-12-15,"롯데하이마트, 공정거래 자율준수관리자에 신재열 상무 선임",롯데하이마트(071840)는 지난 14일 이사회에서 신임 공정거래 자율준수관리자로 신재열 대외협력부문장(상무보)을 선임하는 안을 승인했다고 15일 공시했다.
4653,2021-12-15,"북수원 하우스토리, 일반 분양 진행","스타벅스, 홈플러스와 CGV를 비롯, 북수원시장, 롯데하이마트 북수원점, 장안구청 등이 도보로 이용 가능하고, 스타필드 수원점도 예정돼 있다고 했다. 이 관계자는 “13일부터 15일까지 3일간 정당계약이 진행되며..."
4654,2021-12-15,"용산 투웨니퍼스트99, 회사보유분 특별분양","용산 아이파크몰, 아모레퍼시픽, 이마트, 신라면세점, 롯데하이마트, 용산전자상가, CGV, 전쟁기념관, 국립중앙박물관, 남산도서관 등 편의시설과 문화시설도 근접해 있다. 사업지 반경 230m~900m에 아세아항공전문학교..."
4655,2021-12-15,"울산시, 대·중소기업 상생협력 구매 상담회 개최","이날 행사에는 현대중공업, 신세계, 삼성전자, LG디스플레이, 포스코건설, 롯데하이마트, 네이버, 카카오, 한국동서발전, 울산항만공사 등 대기업(공공기관) 70여 개사와 중소기업 190여 개사(울산 60여 개사)가..."
4656,2021-12-16,"유통주 하락 많아, 신세계 엔에스쇼핑 롯데하이마트 롯데쇼핑 내려","엔에스쇼핑과 롯데하이마트, 롯데쇼핑 주가는 각각 1.18%(150원), 1.17%(300원), 1.11%(1천 원) 하락한 1만2550원, 2만5400원, 8만8800원에 거래를 마쳤다. 현대백화점과 광주신세계 주가는 각각 0.53%(400원), 0...."
4657,2021-12-16,"하이마트 단계점, 메가스토어 오픈",롯데하이마트 단계점이 오는 17일 메가스토어로 오픈한다고 16일 밝혔다. 메가스토어는 체험형 매장이다. 삼성·LG를 포함한 기타 국내 브랜드외 애플샵과 서비스센터 입점으로 다양한 해외 브랜드 등이 입점할...
4658,2021-12-16,"롯데, 4년 만에 이름값 올렸다...내년 상표권 수익 1000억 넘을듯","롯데케미칼(011170)이 167억원으로 가장 많고 롯데쇼핑(023530)이 160억원, 호텔롯데 78억3000만원, 롯데하이마트(071840) 62억9400만원 등이다. 내년에 브랜드 사용료율이 올라가면 연간 롯데 이름값으로 벌어들이는..."
4659,2021-12-16,[가치주 시황-15일] 외국인이 지금 사들이고 있는 종목은?,"주요 종목 : 주성엔지니어링, 하이비젼시스템, 유수홀딩스, HMM, 롯데하이마트, 한농화성 아이투자는 실적(매출 영업익 순익)이 트리플로 늘거나 스노우볼, 현금자산이 많은 현금부자, 절대저평가, 고배당주 등 5개..."
4660,2021-12-16,"가전제품도, 명품도 ‘제페토’… 유통업계, 메타버스에 ‘풍덩’","지난달 롯데하이마트는 제페토에 ‘하이마트 점프맵’을 오픈했다. 게임 시작 공간인 집에 들어서면 중고거래 서비스 ‘하트마켓’, 자체브랜드 ‘하이메이드’ 등의 소개자료를 볼 수 있다. 집안 끝에 있는 냉장고..."
4661,2021-12-16,가전 판매 만으론 못 산다… 영역 확장나선 가전양판점,국내 대표 가전 양판점인 롯데하이마트와 전자랜드가 판매 영역을 확대하고 나섰다. 기존 가전 판매 만으로는 성장을 담보할 수 없다는 판단에서 수익성 돌파구를 찾으려는 전략으로 읽힌다. 16일 업계에 따르면...
4662,2021-12-17,"'홈트族' 잡아라… 롯데하이마트, 헬스케어 특화 매장 ‘메가스토어 단계점’...",스마트 미러·사이클링 등 실내서 즐기는 운동기기 체험·상담 단계점 헬스케어 체험존 [사진=롯데하이마트] 롯데하이마트(대표 황영근)는 메가스토어 14호점인 단계점을 오픈했다고 17일 밝혔다. 단계점은 강원도 원주시...
4663,2021-12-17,"롯데하이마트, 중소 파트너사 동반성장 간담회 진행",▲롯데하이마트 임직원들이 간담회 자료를 살펴보고 있다. 롯데하이마트가 중소 파트너사 대상 '21년 동반성장 실무자 간담회'를 개최한다고 17일 밝혔다. 이번 간담회는 공정거래 협약 체결 및 참석을 희망하는 파트너사...
4664,2021-12-17,"롯데하이마트, 헬스케어 특화 매장 ‘메가스토어 단계점’ 오픈","롯데하이마트(대표 황영근)가 17일 메가스토어 14호점인 단계점을 오픈한다. 강원도 원주시 학성동에 위치한 1,970㎡(약 596평) 규모 매장이다. 롯데하이마트 메가스토어 단계점은 헬스케어 체험 매장 콘셉트로 꾸몄다. 133..."
4665,2021-12-17,"롯데하이마트, 중소 파트너사 실무자 대상 동반성장 간담회 진행",롯데하이마트가 17일 중소 파트너사 대상 ‘21년 동반성장 실무자 간담회’를 개최한다. 공정거래 협약 체결 및 참석을 희망하는 파트너사 실무자를 대상으로 진행한다. 비대면으로 진행하는 이번 간담회에는...
4666,2021-12-17,"[한지붕 유통家-롯데] 롯데하이마트 동반성장 간담회 & 롯데칠성, 클라우드 굿...","-편집자주-■ 롯데하이마트, 중소 파트너사 실무자 대상 비대면 동반성장 간담회 진행 롯데하이마트가 17일, 중소 파트너사 대상 ‘21년 동반성장 실무자 간담회’를 개최했다. 공정거래 협약 체결 및 참석을 희망하는..."
4667,2021-12-17,롯데하이마트 헬스케어 특화매장 '메가스토어 단계점' 오픈,"롯데하이마트가 17일 메가스토어 14호점인 단계점을 오픈한다. 강원도 원주시 학성동에 위치한 1,970㎡(약 596평) 규모 매장이다. 롯데하이마트 메가스토어 단계점은 헬스케어 체험 매장 콘셉트로 꾸몄다. 133㎡(약 40평)으로..."
4668,2021-12-17,"유통주 대부분 올라, 롯데하이마트 2%대 현대홈쇼핑 롯데쇼핑 상승","17일 롯데하이마트 주가는 전날보다 2.17%(550원) 오른 2만5950원에 장을 마감했다. 롯데하이마트 로고. 현대홈쇼핑과 롯데쇼핑, 엔에스쇼핑 주가는 각각 1.40%(900원), 1.24%(1100원), 1.20%(150원) 상승한..."
4669,2021-12-17,"롯데하이마트, 중소 파트너사 실무자 대상 비대면 동반성장 간담회 진행","롯데하이마트(대표 황영근)가 17일, 중소 파트너사 대상 ‘21년 동반성장 실무자 간담회’를 개최한다. 공정거래 협약 체결 및 참석을 희망하는 파트너사 실무자를 대상으로 진행한다. 비대면으로 진행하는 이번..."
4670,2021-12-17,[AT 전자 소식] LG전자·한국엡손·롯데하이마트,"이밖에 △한국엡손, 뛰어난 가성비 자랑하는 스카라 로봇 ‘T-B 시리즈' 출시 △롯데하이마트, 메가스토어 단계점 오픈 등 전자업계 주요 소식을 담았습니다. (사진=LG전자) LG전자, 2022년 아카데미 페스티벌 실시..."
4671,2021-12-17,"롯데하이마트, 중소 파트너사 비대면 동반성장 간담회 진행",사진=롯데하이마트 ［월요신문=남정운 기자］롯데하이마트가 17일 중소 파트너사 대상 '21년 동반성장 실무자 간담회'를 개최한다고 밝혔다. 대상은 공정거래 협약 체결 및 참석을 희망하는 파트너사 실무자다. 비대면으로...
4672,2021-12-20,"코스피·코스닥 하락 마감‥LG화학, 52주 신저가 기록",시가총액 상위 종목 살펴보면 18위 종목까지 모든 종목이 내렸던 가운데 롯데하이마트가 4분기 실적 부진 전망에 약세를 보였고 지난 주말 뉴욕 증시에서 전기차 업체 리비안과 GM이 급락 마감하면서 국내 2차...
4673,2021-12-20,"유통주 다 내려, 엔에스쇼핑 BGF리테일 롯데하이마트 2%대 하락","BGF리테일과 롯데하이마트, 호텔신라 주가는 각각 2.31%(3500원), 2.12%(550원), 2.08%(1600원) 하락한 14만8천 원, 2만5400원, 7만5200원에 거래를 마쳤다. 이마트와 호텔신라 우선주, 롯데쇼핑 주가는 각각..."
4674,2021-12-20,2021 슈퍼블루마라톤 버추얼런 성료…코로나에도 3000명 참여,"문화체육관광부와 국민체육진흥공단이 후원하고 사회복지공동모금회가 지원한다. 롯데제과, 롯데하이마트, 롯데케미칼, 롯데칠성음료, 코리아세븐 등 롯데의 각 계열사가 협찬하며 서울신문사가 미디어를 후원한다."
4675,2021-12-20,"롯데하이마트, 보복소비 약화.. 목표가 하향-DB금융투자","DB금융투자는 20일 롯데하이마트의 목표가를 기존 4만4000원에서 3만4000원으로 낮췄다. 세탁기, 냉장고 등 전반적인 백색가전 수요 위축과 코로나19의 보복소비 약화에 따른 조정이다. 이 증권사의 차재헌 연구원은..."
4676,2021-12-20,"“롯데하이마트, 백색가전 수요 위축… 코로나19 보복소비도 약화”","4분기 실적 부진, 2022년 완만한 회복 전망 DB금융투자는 20일 롯데하이마트에 대해 가전제품 수요 부진 탓에 4분기 실적이 줄어들 것이라고 전했다. 차재헌 DB금융투자 연구원은 “코로나19 이후 나타났던 대형가전..."
4677,2021-12-20,"""롯데하이마트, 가전 수요 부진에 목표주가↓""-DB금융투자",DB금융투자는 롯데하이마트의 가전 수요 부진을 지적하며 목표주가를 기존 4만4000원에서 3만4000원으로 하향 조정했다. 다만 현재 밸류에이션 수준을 고려하면 주가 하락 가능성은 제한적이라며 투자의견 매수를...
4678,2021-12-20,"롯데하이마트 목표주가 하향, ""대형가전 수요 줄어 4분기 실적 감소""",롯데하이마트 목표주가가 낮아졌다. 가전제품 수요 부진 탓에 4분기 실적이 줄어들 것으로 전망됐다. 황영근 롯데하이마트 대표이사. 차재헌 DB금융투자 연구원은 20일 롯데하이마트 목표주가를 기존 4만4천 원에서...
4679,2021-12-20,"DB금융투자 ""롯데하이마트 목표가 하향…가전 수요 부진""",DB금융투자는 코로나19 이후 커진 대형가전 제품 수요가 다시 약화하고 있다면서 롯데하이마트의 목표가를 20일 하향했다. 차재헌 DB금융투자 연구원은 이날 롯데하이마트 목표주가를 기존 4만4천원에서...
4680,2021-12-20,"""롯데하이마트, 가전 보복소비 약화로 4분기 부진 예상...목표가 23%↓""","DB금융투자가 롯데하이마트(071840)에 대해 백색가전의 전반적 수요 위축과 코로나19 보복소비의 약화로 4분기 부진한 실적이 예상된다며 목표주가를 4만 4,000원에서 3만 4,000원으로 내려잡고, 투자의견은 ‘매수’로..."
4681,2021-12-20,"""롯데하이마트, 가전 수요 부진으로 목표주가 하향"" [DB금융투자]","강현창 기자 kanghc@ajunews.com DB금융투자가 4분기 롯데하이마트의 실적부진을 예상하며 목표주가를 낮췄다. 차재헌 DB금융투자 연구원은 12월 20일 ""세탁기, 냉장고, 건조기 등 전반적인 백색가전 수요 위축과 코로나19..."
4682,2021-12-21,‘M&A 사령관’ 전진 배치한 재계…미래 먹거리 발굴 특명,그는 2012년 롯데월드 대표이사를 거쳐 롯데그룹이 하이마트를 인수한 2015년부터 롯데하이마트 대표이사로 근무했다. 재계에서는 이때 이 부회장이 신동빈 회장의 남다른 신임을 받기 시작했을 것으로 봤다....
4683,2021-12-21,[IBK창공 '씨엔티테크' 육성기업 단신] 잇더컴퍼니 · 지니로봇,"◆ 서울산업진흥원 2021 서울어워드 ‘HIT상품’ 부문 선정된 ‘지니봇’, 롯데하이마트 메가스토어 입점 ㈜지니로봇(대표 이은승)이 자사의 올인원 교육용 코딩 로봇인 ‘지니봇’이 서울산업진흥원(SBA) 2021 서울어워드..."
4684,2021-12-21,"유통주 혼조, 광주신세계 호텔신라 롯데쇼핑 오르고 이마트 제자리","반면 롯데하이마트와 엔에스쇼핑, BGF리테일 주가는 각각 1.18%(300원), 0.81%(100원), 0.68%(1천 원) 내린 2만5100원, 1만2550원, 14만7천 원에 장을 끝냈다. 현대홈쇼핑과 GS리테일, 현대백화점, 호텔신라..."
4685,2021-12-21,개발호재 풍부한 ‘북수원 하우스토리’ 예비당첨자 추첨,"편리한 생활을 위한 풍부한 인프라가 형성돼 있다. 스타벅스, 홈플러스와 CGV, 북수원시장, 롯데하이마트 북수원점, 장안구청 등이 도보로 이용 가능하다. 현재 스타필드 수원점도 예정돼 있다. 더드라이브 / 전하람 기자"
4686,2021-12-21,"졸업·입학, 노트북 경쟁 '점화'…어디서 사야 유리할까?","◆자체 노트북 낸 롯데하이마트…전자랜드, 무이자 혜택 이벤트=롯데하이마트는 자체브랜드(PB) 하이메이드를 앞세운 노트북을 선보이기도 했다. ‘하이메이드 노트북 패키지’를 총 1000대를 한정 판매한다. 이..."
4687,2021-12-21,"롯데하이마트, 헬스케어 특화 매장 '메가스토어 단계점' 오픈",헬로티 김진희 기자 | 롯데하이마트는 지난 17일 메가스토어 14호점인 단계점을 오픈했다고 밝혔다. 헬스케어 체험 매장 콘셉트로 꾸며진 롯데하이마트 메가스토어 단계점은 강원도 원주시 학성동에 위치한 1970㎡(약...
4688,2021-12-22,순천 백강로 도시계획 도로 형평성 논란,순천시는 160억여 원을 투입해 조례동 순천병원 사거리에서 롯데 하이마트에 이르는 백강로 안쪽으로 완충녹지와 이면도로를 조성할 계획이다. 완충녹지는 총 길이 98m에 폭 20m로 조성하고 그 안쪽으로 폭 8m의 이면도로를...
4689,2021-12-22,"북수원 하우스토리, 23일 예비당첨자 추첨 및 계약 진행","또한 단지 주변으로는 스타벅스, 홈플러스와 CGV, 북수원시장, 롯데하이마트 북수원점, 장안구청 등이 있어 도보로 이용 가능하다. 현재 스타필드 수원점도 예정돼 있다. 학세권 뿐만 아니라 숲세권도 갖춰져있다...."
4690,2021-12-22,"유통주 등락 갈려, 호텔신라 2%대 오르고 이마트 1%대 하락","41%(50원), 0.16%(100원) 하락한 1만2200원, 6만4100원에 장을 종료했다. 롯데하이마트와 광주신세계 주가는 전날과 변동 없이 각각 2만5100원, 17만9천 원에 거래를 마쳤다. [비즈니스포스트 남희헌 기자]"
4691,2021-12-22,"순천시, 백강로 도시계획 도로 특정인 민원용이냐 '논란'",22일 순천시에 따르면 시는 LX진-미즈병원-아나파한방병원-LG베스트샵-롯데 하이마트에 이르는 대로변 안쪽으로 완충녹지와 이면도로를 조성하기 위해 160억원 가량이 투입될 예정이다. 완충녹지의 경우 198m 길이에 폭 20m로...
4692,2021-12-22,"롯데하이마트 철산역점, 1월 7일 오픈","사진_롯데하이마트  롯데하이마트 철산역점이 오는 1월 7일 신규 오픈한다고 밝히며, 이를 기념하기 위해 12월 31일부터 1월 2일까지 사흘간 그랜드오픈세일을 진행한다고 전했다. 행사기간 동안 롯데하이마트..."
4693,2021-12-22,"DJI, 드론-액션캠 체험관 롯데하이마트 메가스토어 단계점서 오픈",DJI(한국총판 대원씨티에스㈜)는 지난 17일 롯데하이마트 메가스토어 단계점에 다양한 종류의 드론과 액션캠을 직접 사용해볼 수 있는 DJI 브랜드 체험관을 오픈했다고 22일 밝혔다. 지난 11월 오픈한 잠실점에 이어...
4694,2021-12-22,"용산 투웨니퍼스트99, 최대 경쟁률 기록... 회사보유분 공급","단지는 용산 아이파크몰을 비롯, 이마트, 신라면세점, 롯데하이마트, 용산전자상가, 전쟁기념관, 국립중앙박물관, 남산도서관 등 편의시설과 문화시설도 근접해 있다. 지근거리에 아세아항공전문학교, 신광초중고..."
4695,2021-12-22,[MZ세대 마켓 보고서] 코로나19 新놀이터 ‘메타버스’…체험·재미 중시에 대...,"롯데백화점은 최근 상품 전시와 구매가 가능한 메타버스 백화점을 내겠다고 선언했고, 롯데하이마트는 지난달 메타버스 대표 플랫폼인 ‘제페토’에 ‘하이마트 점프맵’을 오픈했다. 현대백화점 판교점은 지난 5월..."
4696,2021-12-23,[커버스토리] '한정판' 명품 리셀·퀵 배송서비스 인기,롯데쇼핑의 자회사인 롯데하이마트도 지난 10월 온라인 쇼핑몰에 중고거래 플랫폼 '하트마켓'을 오픈했다. 현대박화점도 이미 중고거래 시장에 발을 담근 상황이다. 번개장터가 지난 2월 문을 연 브그즈트 랩 1호점이...
4697,2021-12-23,"롯데하이마트 메가스토어 단계점, 오픈 행사 진행","하이마트 메가스토어 단계점이 오픈 기념 행사를 진행한다고 23일 밝혔다. 이번 행사는 오는 26일까지... 사전 예약은 '하이마트 단계점'검색 후 네이버 예약을 통해 가능하며, 전국 비대면 상담을 통한 언텍트 판매와..."
4698,2021-12-23,"하이마트 용인구성점, 1월 메가스토어 용인구성점 오픈","롯데하이마트 내년 첫 메가스토어 오픈 소식을 알렸다. 다가오는 12월 17일 PRE 오픈을 시작으로, 2022년 1월 1일 정식 그랜드 오픈 및 세일을 진행한다. 메가스토어는 체험형 프리미엄 가전매장으로써, 삼성·LG 최대규모..."
4699,2021-12-23,"유통주 대체로 상승, 신세계 엔에스쇼핑 오르고 호텔신라 내려","롯데하이마트와 현대백화점 주가도 각각 0.40%(100원), 0.13%(100원) 높아진 2만5200원, 7만4400원에 거래를 마감했다. 반면 롯데쇼핑과 호텔신라 주가는 각각 0.45%(400원), 0.13%(100원) 내린 8만8400원..."
4700,2021-12-23,"대방건설 ’세종대방디엠시티 센트럴스카이‘ 상업시설, 임대혜택 제공","특히 내측 메인 스트리트에는 소호의류(패션)과 F&amp;B 존으로 MD를 구성하여 지상 1층에는 롯데하이마트, 스타벅스, 롯데리아, 싶빵공장 등 프랜차이즈 매장이 입점해 있다. 단지 북측에는 의류숍 거리가 위치해 있고, 단지..."
4701,2021-12-23,[2021 올해의 뉴스] 재계 'ESG 광풍'…관련 조직 '우후죽순',롯데쇼핑 △롯데하이마트 △롯데정보통신 △롯데칠성음료 △롯데푸드 △롯데제과 △롯데케미칼 △롯데정밀화학 △한화 △한화솔루션 △한화에어로스페이스 △한화생명 △한화투자증권 △한화손해보험...
4702,2021-12-23,"[소비이슈] 롯데하이마트(철산역점) 2022년 1월 7일 오픈, 할인행사 진행","롯데하이마트 철산역점이 2022년 1월 7일 오픈하는 가운데, 사흘 간의 프리오픈 할인행사를 진행한다고 밝혔다. 관계자는 ""이번 행사는 2021년 12월 31일부터 2022년 1월 2일까지 3일간 진행된다. 행사 기간 동안 메가스토어..."
4703,2021-12-23,기업맞춤형 주문식 교육 주효 ‘대기업 취업전문’ 자리매김,"경영회계서비스계열은 삼성화재, LG유플러스, 롯데하이마트 등 금융, 유통서비스 업종에 36명이나 진출했다. 호텔항공관광과는 호텔신라, 롯데호텔, 에어부산, 현대자동차 등 대기업 회사에 12명을 취업시키며..."
4704,2021-12-23,"DJI, 롯데하이마트 메가스토어 단계점서 드론-액션캠 체험 브랜드 전문관 오픈",DJI(공식파트너사 대원씨티에스)가 지난 12월 17일 롯데하이마트 메가스토어 단계점에서 드론-액션캠 체험 브랜드 전문관을 새롭게 오픈했다고 23일 밝혔다. DJI는 지난달 25일 롯데하이마트 메가스토어...
4705,2021-12-23,"순천시 백강로 도로개설사업, 건물주간 이해 온도차에 실효성 특혜 '의혹'",23일 순천시에 따르면 시는 160억여 원을 투입해 조례동 순천병원 사거리~롯데 하이마트에 이르는 백강로 안쪽으로 완충녹지는 길이 98m에 폭 20m로 조성하고 그 안쪽으로 폭 8m의 이면도로를 조성한다는 계획이다....
4706,2021-12-24,"롯데, 전담 조직 구성… 투명한 ESG 경영 총력","롯데건설, 롯데하이마트, 롯데칠성음료 등 계열사에서도 각 사 특성을 반영한 지속가능경영보고서를 발간하고 있다. 롯데 모든 상장사는 내년 6월까지 지속가능경영보고서를 발간할 계획이다. 모든 상장사 이사회..."
4707,2021-12-24,"롯데하이마트, 'LG 퓨리케어 에어로타워' 팝업스토어 운영","기사내용 요약메가스토어 잠실점, 월드타워점에서 다음달 14일까지 개최 롯데하이마트는 최근 대기질이 나빠지며 늘어나는 공기청정기 수요를 겨냥해 'LG 퓨리케어 에어로타워' 팝업스토어를 운영한다고 24일 밝혔다...."
4708,2021-12-24,"""더욱 투명한 기업 만들 것""... 롯데, 'ESG 경영' 총력 위해 전담조직 구성","아울러 롯데건설, 롯데하이마트, 롯데칠성음료 등 계열사에서도 각 사 특성을 반영한 지속가능경영보고서를 발간하고 있으며, 롯데 모든 상장사는 내년 6월까지 지속가능경영보고서를 발간할 계획입니다. 모든..."
4709,2021-12-24,"롯데, ESG 전담조직 구성…계열사별 특성 반영한다","롯데건설, 롯데하이마트, 롯데칠성음료 등 계열사에서도 각 사 특성을 반영한 지속가능경영보고서를 발간하고 있다. 롯데 모든 상장사는 내년 6월까지 지속가능경영보고서를 발간할 계획이다. 모든 상장사..."
4710,2021-12-24,"롯데, ESG 전담 조직 구성…“체계적이고 투명한 경영 총력”","롯데건설, 롯데하이마트, 롯데칠성음료 등 계열사에서도 각 사 특성을 반영한 지속가능경영보고서를 발간하고 있다. 롯데 모든 상장사는 내년 6월까지 지속가능경영보고서를 발간할 계획이다. 모든 상장사 이사회..."
4711,2021-12-24,"유통주 대부분 올라, 롯데하이마트 현대홈쇼핑 롯데쇼핑 호텔신라 상승","24일 롯데하이마트 주가는 전날보다 1.39%(350원) 오른 2만5550원에 장을 마감했다. 롯데하이마트 로고. 호텔신라 우선주와 현대홈쇼핑, 롯데쇼핑 주가는 각각 1.32%(1천 원), 0.62%(400원), 0.57%(500원) 오른..."
4712,2021-12-24,"롯데하이마트, 잠실·월드타워점서 LG 공기청정팬 팝업매장 운영",롯데하이마트는 서울 송파구 메가스토어 잠실점과 월드타워점에서 LG전자 신상품을 소개하는 'LG 퓨리케어 에어로타워' 팝업스토어를 운영한다고 24일 밝혔다. 이번 팝업스토어는 내년 1월 14일까지 운영된다. LG...
4713,2021-12-24,"롯데하이마트, 공기청정팬 'LG 퓨리케어 에어로타워' 팝업스토어 운영",최근 한 달 동안('21년 11월 21일 ~ 12월 21일) 롯데하이마트에서 판매한 공기청정기 매출액은 직전 한 달('21년 10월 21일 ~ 11월 20일)보다 20% 늘었다. 롯데하이마트는 공기청정 기능에 다양한 기능까지 갖춘 LG전자...
4714,2021-12-24,"롯데하이마트, 공기청정팬 'LG 퓨리케어 에어로타워' 팝업스토어 운영","롯데하이마트, 공기청정팬 LG 퓨리케어 에어로타워 팝업스토어 운영 (사진=롯데하이마트) 롯데하이마트는 공기청정 기능에 다양한 기능까지 갖춘 LG전자 신상품을 소개하는 'LG 퓨리케어 에어로타워' 팝업스토어를..."
4715,2021-12-24,"롯데하이마트, ‘LG 퓨리케어 에어로타워’ 팝업스토어 운영",롯데하이마트는 LG전자 신상품을 소개하는 ‘LG 퓨리케어 에어로타워’ 팝업스토어를 운영한다고 24일 밝혔다.LG 퓨리케어 에어로타워는 공기청정 기능과 온·송풍 기능을 결합한 공기청정팬이다. 일반모델과 온풍겸용...
