,date,title,contents,label,sentiment, ,Unnamed: 6
3874,2021-07-20,"LG생건, 최연소 여성 임원 '막말' 논란",LG생활건강에서 성과주의 인사를 내세워 전격 발탁한 30대 최연소 여성 임원이 직원들에게 막말을 일삼았다는 논란이 퍼지며 대기 발령 상태다. 20일 LG생활건강에 따르면 데일리뷰티 사업을 총괄하는 심 아무개...,3,0.0,,
3875,2021-07-20,"막말' 논란 일어난 LG생활건강 역대 최연소 '여성 임원', 대기 발령 조치",#ERROR!,3,,,
3876,2021-07-20,"LG생활건강 최연소 임원, ‘막말 논란’에 결국 대기발령",LG그룹 최연소 임원으로 화제를 모았던 LG생활건강 상무 A 씨(36·여)가 ‘막말 논란’으로 대기발령 조치를 받았다. 20일 LG생활건강에 따르면 이 회사에서 데일리뷰티 사업을 총괄하는 A 상무는 이달 19일 업무에서...,3,0.0,,
3877,2021-07-20,"LG생활건강, 최연소 임원 '막말 논란' 대기발령","LG생활건강의 A상무가 '막말 논란'으로 대기 발령됐다. 20일 LG생활건강에 따르면 데일리뷰티 사업을 총괄하는 A상무가 전날 대기 발령됐다. LG생활건강 관계자는 ""현재 조사가 진행 중인 사안으로, 해당 임원은 조사...",3,0.0,,
3878,2021-07-20,"LG생건, '막말 논란' MZ세대 경단녀 최연소 임원 대기발령",LG생활건강 MZ세대 경단녀 최연소 임원이 막막논란에 휩싸여 대기발령 상태가 됐다. ⓒLG생활건강 LG생활건강 MZ세대 여성 임원이 '막말논란'에 휩싸여 대기 발령중인 것으로 확인되고 있다. 대기발령중인 임원은...,3,0.0,,
3879,2021-07-20,"[기업사회활동] 조폐공사, 부여군과 '투명 페트병 고품질 재활용 확대 위한 업...","조폐공사 제지본부는 20일 부여군, 부여시니어클럽, GS리테일 편의점 사업부와 ‘투명 페트병 고품질 재활용 확대를 위한 업무협약(MOU)’를 체결했다고 밝혔다. 이번 업무협약은 ‘투명 페트병 별도 분리배출제’ 전면...",1,1.0,,
3880,2021-07-20,"부여군, 투명페트병 재활용 캠페인 전개",군은 20일 선화만남실에서 한국조폐공사 제지본부·부여시니어클럽·GS리테일 편의점사업부 3개 기관과 '투명페트병 고품질 재활용 확대캠페인 협약'을 맺었다. 이번 협약은 최근 코로나19로 비대면 소비가 늘면서...,1,1.0,,
3881,2021-07-20,"LG생활건강 최연소 임원, 막말논란에 대기발령 조치",최연소 30대 여성 임원으로 발탁돼 화제가 됐던 LG생활건강 상무 A 씨가 막말 논란에 휩싸이며 대기발령 조치를 받았다. 20일 LG생활건강(이하 LG생건)에 따르면 데일리뷰티사업총괄을 맡고있는 상무 A 씨는 전날...,3,0.0,,
3882,2021-07-20,"[SR유통] LG생활건강, 최연소 임원 '막말 논란' 대기발령…""조사 진행 중""","LG생활건강 사옥 전경. ⓒLG생활건강 - LG생활건강 A상무, 직원에 ""X신이냐"" 막말 논란 - LG생활건강, ""A상무 업무배제, 대기발령"" LG생활건강의 A상무가 직원에게 욕설을 하는 등 '막말 논란'으로 대기 발령 조치됐다. 20일...",3,0.0,,
3883,2021-07-20,"LG생건 최연소 女임원, 막말 논란에 대기발령","LG그룹 최연소 여성 임원으로 주목받았던 LG생활건강 A상무가 직장내 '막말 논란'으로 대기발령을 받은 것으로 확인됐다. 20일 LG생활건강에 따르면, 데일리뷰티 사업을 총괄하는 A상무가 19일 대기발령 됐다. 직장인...",3,0.0,,
3884,2021-07-20,"조폐공사, 부여군과 손잡고 친환경 자원순환 지역사회 실현 나서","조폐공사 제지본부는 20일 부여군, 부여시니어클럽, GS리테일 편의점 사업부와 '투명 페트병 고품질 재활용 확대를 위한 업무협약(MOU)'를 체결했다. 협약식 [사진=조폐공사] 이번 업무협약은 '투명 페트병 별도 분리배출제...",1,1.0,,
3885,2021-07-20,"""바보냐"" LG생건 '최연소 임원' 막말 논란으로 교체","핵심요약""각종 인신공격 발언이 많다""는 직원 추정 누리꾼의 폭로 1985년생으로 승진 당시 30대 중반 최연소 임원으로 화제 LG생활건강 '최연소 임원'으로 화제를 모은 A(36) 상무가 익명앱에서 제기된 막말 논란으로 결국...",3,0.0,,
3886,2021-07-21,[충남소식] 지역 농산물 대형마트 직공급 확대,"현재 이런 직매장 38곳에 농산물을 공급하고 있는데, 최대 46개 매장으로 확대키로 하고 이마트·홈플러스·GS리테일 등 대형 유통점과 협의를 진행하고 있다. 충남도의회 도민과 아름다운 동행 조례 30선 선정 (홍성...",2,1.0,,
3887,2021-07-21,"LG생활건강, 장흥군 집중호우 피해 지역에 생활용품 긴급 지원","7월 초 집중호우로 수해 피해를 본 장흥군민을 위해 LG생활건강(대표이사 차석용)에서 ㈔희망을나누는사람들을 통해 장흥군에 3억 원 상당의 생활용품을 전달했다. 기부받은 샴푸, 트리트먼트, 치약, 칫솔 등의 생활용품은...",2,1.0,,
3888,2021-07-21,"LG생활건강, 집중호우 피해 전남지역에 10억 상당 생활용품 기부",LG생활건강이 집중호우 피해가 발생한 전라남도에 생활용품을 기부하고 있다 LG생활건강(대표 차석용)은 이달 초 집중호우로 피해를 입은 전라남도에 약 10억원(권장소비자가격 기준) 상당의 생활용품을 기부했다....,2,1.0,,
3889,2021-07-21,골목상권 `공방마을` 특판전 22～25일 외동 신세계백화점,`김해 공방마을 특별판매전`이 22일부터 오는 25일까지 외동 신세계백화점 김해점에서 열린다. 무더위와 지속되는 코로나19로 어려움을 겪는 골목상권을 돕기 위해서다. 21일 시에 따르면 이번 행사에는 20개 공방이 참여해...,2,1.0,,
3890,2021-07-21,"LG생건, 충주시지사협에 물품 후원","충청매일 CCDN LG생활건강이 충주지역 어려운 이웃을 위한 나눔을 실천했다. 21일 충주시지역사회보장협의체(공동위원장 이광훈, 조길형 충주시장)에 따르면 최근 LG생활건강은 충북공동모금회를 통해 후원물품을...",2,1.0,,
3891,2021-07-21,7월22일 알림,"◇ LG생활건강(대표 차석용)은 21일 샴푸, 린스, 바디워시, 치약 등 10억원 상당의 생활용품을 이달 초 집중호우로 피해를 본 전라남도에 기부했다. 트럭 10대 분량으로 고흥과 장흥, 강진, 해남, 진도에 지원한다....",2,1.0,,
3892,2021-07-21,"LG생건, 호우피해 전남에 10억 상당 생활용품 기부",LG생활건강(대표 차석용·사진)이 이달 초 집중호우로 피해를 입은 전라남도에 약 10억원 상당의 생활용품을 기부했다. LG생활건강은 지난 20일 오후 전남도청 광장에서 열린 '집중호우 피해지역 사랑나눔 생활용품...,2,1.0,,
3893,2021-07-21,"LG생활건강, 충주시지역사회보장협의체 물품 후원","25개 읍면동 저소득 취약계층에 전달 충주시지역사회보장협의체(공동위원장 이광훈, 조길형 충주시장)는 LG생활건강에서 충북공동모금회로 후원한 물품을 전달받아 충주시 25개 읍면동지역사회보장협의체에...",2,1.0,,
3894,2021-07-21,"LG생활건강, 집중호우 피해 전남지역에 10억 상당 생활용품 기부",LG생활건강은 이달 초 집중호우로 피해를 입은 전라남도에 약 10억원(권장소비자가격 기준) 상당의 생활용품을 기부했다. LG생활건강은 지난 20일 오후 전남도청 광장에서 열린 '집중호우 피해지역 사랑나눔 생활용품...,2,1.0,,
3895,2021-07-21,"LG생활건강, 호우 피해 전남에 10억","LG생활건강은 이달 초 집중호우로 피해를 본 전라남도에 10억원 상당의 생활용품을 기부(사진)했다고 21일 밝혔다. 기부 물품은 샴푸, 린스, 보디워시, 치약 등 11t 트럭 10대 분량으로, 고흥과 장흥, 강진, 해남, 진도에...",2,1.0,,
3896,2021-07-22,"롯데, 코로나19에도 비대면 나눔 활동 이어가...""사회적 책임 다 할 것""",■ 아이들에게 다양한 학습 기회 제공 위해 비대면 교육 지원 롯데하이마트는 8월 7일 온라인으로 ‘Hi(하이) 과학콘서트’를 진행할 예정이다. ‘Hi(하이) 과학콘서트’는 롯데하이마트가 아이들에게 가전제품에 적용된...,2,1.0,,
3897,2021-07-22,"코오롱, 친환경 사업부문 투자 지속 확대…ESG 경쟁력 강화","나아가 LG생활건강·롯데알미늄과의 협업을 통해 국내 최초로 재활용 플라스틱(PCR) 원료를 사용한 폴리에스터 필름(PCR PET 필름)을 개발, 친환경 포장재 시장에서 새로운 흐름을 주도할 것으로 기대하고 있다....",1,1.0,,
3898,2021-07-22,"서산시장애인복지관, 이용 장애인 마스크 지원 실시",서산시장애인복지관(관장 이기남)은 22일 이번 달 코로나19로 인한 감염병 예방을 위해 충남공동모금회로부터 지원받은 마스크 7천장과 LG생활건강 생필품 1톤 트럭 두 대분 그리고 자체 구입한 마스크 1만장을 복지관을...,2,1.0,,
3899,2021-07-22,신선식품부터 명품·구독까지… 네이버 `커머스 왕좌` 굳힌다,"신세계그룹과는 이마트 장보기 서비스를 넘어 명품 라인업에서 협력을 보여준다. 한 대표는 ""이마트 장보기... 끝나면 신세계와 명품 관련 논의를 추가적으로 진행할 것""이라고 부연했다. 머천트 솔루션 구축과 정기...",3,0.0,,
3900,2021-07-22,"롯데, 코로나19에 ‘비대면’ 나눔 활동 확대",롯데는 지역 소외계층 아동들을 위해 비대면 학습 지원 프로그램을 마련했다./사진=롯데지주 제공 ◆아이들 비대면 교육 지원 롯데하이마트는 다음달 7일 온라인으로 ‘Hi(하이) 과학콘서트’를 개최한다. ‘Hi(하이)...,2,1.0,,
3901,2021-07-22,"롯데, 물품 기부에서 교육 지원까지…비대면 나눔 활동으로 이웃사랑 실천",아이들에게 다양한 학습 기회 제공 위해 비대면 교육 지원 롯데하이마트는 내달 7일 온라인으로 ‘Hi(하이) 과학콘서트’를 진행할 예정이다. ‘Hi(하이) 과학콘서트’는 롯데하이마트가 아이들에게 가전제품에 적용된...,2,1.0,,
3902,2021-07-23,"""현대백화점그룹, 계열분리 수순 밟나?""...장남 정지선 '유통', 차남 정교선 ...","동생인 정교선 부회장은 현대백화점 상무 등을 거치며 경영수업을 받았고, 현재 현대백화점 그룹 부회장직 외에도 현대백화점 사내이사직과 현대홈쇼핑?대표이사직을 동시에 맡고 있다. 정 명예회장은 2003년부터...",3,,719.0,
3903,2021-07-26,"혁신도시 공동주택연합회, 한달여만에 '공식입장' 공문","짓겠다는 ㈜신세계 발표 이후 한 달여 만에 공식입장을 관련 기관 등에 알리고 나섰다. (본지... 이는 앞서 2주간 실시된 신세계 혁신도시 개발계획 관련 설문조사 결과를 취합한 것으로, 조사...",2,0.0,,
3904,2021-07-26,"박성민 의원, 울산 혁신도시 신세계 백화점 부지 개발 관련 간담회",혁신도시공동주택연합회와 신세계 백화점 부지 개발 관련 간담회를 가졌다. 박성민(국민의힘·울산 중구) 국회의원은 지난 25일 중구당협 사무국에서 혁신도시공동주택연합회와 신세계 백화점 부지 개발 관련 간담회를...,2,0.0,,
3905,2021-07-26,혁신도시 주민들 “신세계 복합주거시설 계획 반대”,신세계 측이 최근 울산혁신도시 상업부지에 복합주거시설 건립 계획을 밝힌 가운데 혁신도시 일대 주민... 울산혁신도시 공동주택연합회는 투표 결과가 담긴 공문을 신세계와 국토부 등에 전달할 예정입니다.,2,0.0,,
3906,2021-07-26,"""8000만원 장학금으로 소비자 전문가 키운다""...GS샵 소비자학 전공 학생 지원",GS리테일이 운영하고 있는 GS샵은 '2021년 GS샵 소비자리더 장학사업'으로 장학생 46명을 선발하고 총 8000만 원의 장학금을 전달했다고 26일 밝혔다. GS샵 소비자리더 장학사업은 GS샵이 소비자 인권보호와 권익 신장을...,2,1.0,,
3907,2021-07-26,[브리핑] 롯데온·LF몰·GS샵·CJ온스타일,"◆ GS샵, '소비자 전문가' 육성 위해 장학금 8천만 원 지원 GS리테일은 GS샵이 26일??'2021년 GS샵 소비자리더 장학사업'에 선발된 장학생 46명을 발표하고, 총 8000만 원의 장학금을 전달한다고 밝혔다. 'GS샵 소비자리더...",2,1.0,,
3908,2021-07-26,"GS샵, ‘소비자 전문가’ 장학금 8000만 원 지원",정호섭 GS리테일 미디어지원센터장은 “소비자리더 장학사업이 소비자 전문가를 꿈꾸는 학생들에게 멋진 응원과 기회가 되기를 바란다”면서 “앞으로도 기업의 최고 자산인 소비자의 이익과 복지 증진 위해...,2,1.0,,
3909,2021-07-26,"GS25, 자활 성공모델로 우뚝 선 내일스토어 100호점 오픈!",내일스토어는 ‘내 일(My job)을 통해 만드는 행복한 내일(Tomorrow)’이라는 구호 아래 GS리테일과 보건복지부 산하 한국자활복지개발원이 업무 협약을 맺고 지역사회 취약계층들의 자활근로사업을 위해 운영하는...,2,1.0,,
3910,2021-07-27,"신세계그룹, 스타벅스 지분 추가 인수…‘진정한 주인됐다’","박유니 기자, 신세계그룹이 스타벅스커피 코리아 지분을 추가 인수한다. 이마트는 27일 스타벅스커피 인터내셔널이 보유하고 있던 스타벅스커피 코리아 지분 50% 중 17.5%를 추가 인수한다고 밝혔다. 이로써 신세계그룹은...",3,,,
3911,2021-07-27,"[금일 유통업계 주요기사] 신세계, 스타벅스코리아 최대주주 등극...보복 소비...","신세계그룹이 이마트를 통해 스타벅스커피코리아 지분 17.5%를 추가로 인수하며 지분 67.5%를 보유한... ◆ 신세계, 스타벅스코리아 최대주주 등극...“지분 17.5% 추가 인수” 신세계그룹의 이마트는 27일...",3,,,
3912,2021-07-27,CJ프레시웨이 ESG경영 관심도 1위…'아워홈'·현대그린푸드' 순,"박홍진), 신세계푸드(대표 송현석), 삼성웰스토리 (대표 한승환) 등이다. '롯데푸드(대표 이진성)'는 타... '신세계푸드'가 18건으로 뒤를 이었으며 '삼성웰스토리'가 5건으로 ESG 관련 정보량을 찾아보기 쉽지 않았다.",1,1.0,,
3913,2021-07-27,"광주신세계, 고령취약계층에 후원금","㈜광주신세계는 27일 광주 서구청장실에서 희망친구 기아대책과 함께 고령취약계층을 위한 시원한 여름... 광주신세계 대표, 오병상 기아대책 차장 등이 참석했다. 이동훈 광주신세계 대표는 “연일 폭염에 코로나19와...",2,1.0,,
3914,2021-07-27,야구단·이베이 이어 스타벅스까지 … 정용진의 거침없는 M&A 행보,"정용진 신세계그룹 부회장이 프로야구단 SSG랜더스, 온라인 패션 플랫폼 W컨셉에 이어 이베이코리아와... 신세계 이마트는 27일 스타벅스커피코리아 지분 17.5%를 미국 스타벅스 본사로부터 4742억원에 추가 인수하는...",3,,,
3915,2021-07-27,[유통 단신] 하림·BBQ치킨·아성다이소·GS리테일 外,"(사진=GS리테일) GS리테일, 당근마켓에 '마감할인판매' 서비스 론칭 GS리테일이 이달 27일 당근마켓을 통해 '마감할인판매' 서비스를 론칭한다고 밝혔다. '마감할인판매'는 GS리테일이 운영하는 편의점 GS25, 슈퍼마켓...",2,1.0,,
3916,2021-07-27,"롯데, 코로나19에 소외계층 찾아 나눔 활동","내달에는 롯데하이마트가 온라인으로 ‘Hi(하이) 과학콘서트’를 진행할 예정이다. 아이들에게 가전제품에 적용된 과학 원리를 재미있게 배울 수 있도록 돕기 위해 기획한 프로젝트로, 키즈 크리에이터 ‘도티’와...",2,1.0,,
3917,2021-07-27,생수병도 손잡이도...플라스틱 자리 대신하는 종이,LG생활건강은 선크림 상자에 재사용 종이를 사용했다. 제품 생산 과정에서 인쇄 테스트 후 버려지는 이면지를 기획세트 제품 상자에 활용한 것. 보통 제품 생산 과정에서는 인쇄에 문제가 없는지 테스트하기 위해 종이가...,1,1.0,,
3918,2021-07-27,"현대홈쇼핑, 폐페트병 재활용한 ‘친환경 가방’ 선보인다",오는 29일 오후 6시 현대H몰 쇼핑라이브서 판매 방송 진행 수익금 전액 기부 예정 현대홈쇼핑이 재활용 캠페인을 통해 수거한 폐페트병을 업사이클링(Up-Cycling)해 친환경 가방으로 만들어 판매한다. 업사이클링은 쓸모가...,1,1.0,720.0,
3919,2021-07-27,"현대홈쇼핑, 업사이클링 친환경백 '니트 플리츠백' 판매 나선다",현대홈쇼핑은 오는 29일 오후 6시 라이브커머스를 통해 '친환경 니트 플리츠백'을 판매한다고 27일 밝혔다. 이날 라방은 현대 H몰 모바일앱 내 라이브 커머스 코너인 '쇼핑 라이브'에서 진행된다. 폐페트병을...,1,1.0,721.0,
3920,2021-07-27,"현대홈쇼핑, 폐페트병 재활용한 ‘친환경 가방’ 선봬","폐페트병 재활용 캠페인 통해 아파트 10여곳서 4만개 수거 29일 오후 6시 현대H몰 쇼핑라이브서 판매, 수익금 전액 기부 현대홈쇼핑(대표 강찬석)이 재활용 캠페인을 통해 수거한 폐페트병을 업사이클링해 ‘친환경 니트...",1,1.0,722.0,
3921,2021-07-27,"현대홈쇼핑, 폐페트병 재활용한 ‘친환경 가방’ 판매...“수익금 전액 기부하...",현대홈쇼핑은 오는 29일 오후 6시 현대H몰 모바일 앱 내 ‘쇼핑라이브’에서 폐페트병을 업사이클링 해 만든 ‘친환경 니트 플리츠백’을 판매한다고 27일 밝혔다. 판매 수익금 전액은 소외계층을 위해 쓰일 예정이라고...,1,1.0,723.0,
3922,2021-07-27,"현대홈쇼핑, 페트병 재활용한 '친환경 가방' 판매한다",현대홈쇼핑이 재활용 캠페인을 통해 수거한 폐페트병을 업사이클링(Up-Cycling)해 친환경 가방으로 만들어 판매하기로 했다. 현대홈쇼핑은 오는 29일 오후 6시 현대H몰 모바일앱 내 라이브 커머스 코너인 '쇼핑라이브...,1,1.0,724.0,
3923,2021-07-27,"현대홈쇼핑, 업사이클링 친환경 니트 플리츠백 판매해","▲ 폐페트병 재활용 캠페인 ? 현대백화점그룹 현대홈쇼핑은 오는 29일 폐페트병을 업사이클링해 만든 '친환경 니트 플리츠백'을 판매한다고 27일 밝혔다. 업체에 따르면, 친환경 니트 플리츠백은 29일 오후 6시 현대H몰...",1,1.0,725.0,
3924,2021-07-27,"현대홈쇼핑, 폐페트병 재활용한 '친환경 가방' 선봬",현대홈쇼핑이 수도권 지역 내 아파트 단지 10여곳에 '투명 폐페트병 전용 수거함'을 설치해 약 4만개의 폐페트병을 수거했다. 사진=현대홈쇼핑 제공 ?현대홈쇼핑이 재활용 캠페인으로 수거한 폐페트병을 업사이클링...,1,1.0,726.0,
3925,2021-07-27,"무더운 여름날, 취약계층을 위한 보급품으로 주목 받는 휴대용 선풍기","서울 서대문구에서는 한국기상산업기술원과 GS리테일이 취약계층 주민들을 위해 휴대용 선풍기가 포함된 여름나기 물품 후원을 지속적으로 하고 있으며, 한국소아암재단은 소아암 백혈병 어린이들을 돕기 위해 휴대용...",2,1.0,,
3926,2021-07-27,"롯데, 계열사 총출동 ESG 경영 실천 분주",롯데하이마트는 아이들이 다양한 학습 기회를 접할 수 있도록 비대면 교육 지원에 나선다. 내달 7일 온라인으로 진행되는 ‘Hi(하이) 과학콘서트’는 아이들에게 가전제품에 적용된 과학 원리를 재미있게 배울 수 있도록...,2,1.0,,
3927,2021-07-28,현대홈쇼핑 폐페트병 재활용한 '친환경 가방' 선보인다,"현대홈쇼핑이 재활용 캠페인을 통해 수거한 폐페트병을 업사이클링(Up-Cycling)해 친환경 가방으로 만들어 판매한다. 업사이클링은 쓸모가 없어져 버려지는 제품을 단순 재활용하는 차원을 넘어, 친환경적인 기술이나...",1,1.0,729.0,
3928,2021-07-28,"현대홈쇼핑, 29일 폐페트병 재활용한 '친환경 가방' 판매",현대홈쇼핑이 재활용 캠페인을 통해 수거한 폐페트병을 업사이클링(Up-Cycling)해 친환경 가방으로 만들어 판매한다. 업사이클링은 쓸모가 없어져 버려지는 제품을 단순 재활용하는 차원을 넘어 친환경적인 기술이나...,1,1.0,730.0,
3929,2021-07-28,"""스벅에서 정용진 커피 한잔?""… 한국회사 된 스타벅스 코리아, '신세계화'하...",미국 본사와의 공동 소유에서 완전히 한국 회사(신세계그룹 이마트 소유)가 된 스타벅스는 그간의 모습을... 일각에선 '커피가 아닌 문화를 판다'는 스타벅스 고유의 정체성이 당장 최대주주 신세계에 의해 변형될 거란...,3,,,
3930,2021-07-28,"현대홈쇼핑, 폐페트병 업사이클링 가방 판매","현대홈쇼핑이 재활용 캠페인으로 수거한 폐페트병을 업사이클링(Up-Cycling)해 친환경 가방으로 만들어 판매한다. 업사이클링은 쓸모가 없어져 버려지는 제품을 친환경적인 기술이나 디자인, 아이디어 등의 가치를...",1,1.0,728.0,
3931,2021-07-28,"현대홈쇼핑, 폐페트병 재활용 소재 가방 판매",현대홈쇼핑(대표 임대규)이 폐페트병 소재를 사용한 친환경 가방을 만들어 판매한다. 이는 재활용 캠페인을 통해 수거한 페트병을 업사이클링해 선보이는 것으로 단순히 재활용이 아니라 디자인와 아이디어 등 가치를...,1,1.0,727.0,
3932,2021-07-28,"롯데, 코로나19에도 비대면 나눔활동 지속…""이웃사랑 실천""",비대면 학습 지원 온라인 ‘작은도서관’을 개관했다. 롯데하이마트는 8월 7일 온라인으로 ‘Hi(하이) 과학콘서트’를 진행한다. 롯데 멤버십인 엘포인트 정회원은 사전등록을 통해 콘서트에 참여할 수 있다. 권오철,2,1.0,,
3933,2021-07-28,"신세계푸드, 대체육 시장 진출… 브랜드 'Better meat' 론칭",신세계푸드 대체육 브랜드 '베러미트' 신세계푸드가 식품업계의 미래 먹거리로 주목받고 있는 대체육 사업에 본격 시동을 걸었다. 28일 신세계푸드는 독자기술을 통해 만든 대체육 브랜드 '베러미트(Better meat)'의...,1,1.0,,
3934,2021-07-28,"신세계푸드, 대체육 브랜드 '베러미트' 론칭…스타벅스서 첫선",사진=신세계푸드 ［월요신문=이인영 기자］신세계푸드가 독자기술로 만든 브랜드 '베러미트'(Better meat) 론칭을 통해 대체육 시장에 본격 진출한다. 신세계푸드는 28일 온라인 기자간담회를 열고 베러미트 첫 제품으로...,1,1.0,,
3935,2021-07-29,"SW산업협회, 현대IT&E 채용확정형 SW개발자 양성과정 2기 입학식 개최","정규 커리큘럼뿐만 아니라 현대홈쇼핑, 현대면세점, 한섬 등 현대백화점 그룹사별 현직 전문가 특강도 이뤄진다. 중간 프로젝트 및 최종 프로젝트 수행 시 필요한 데이터를 현대IT&amp;E에서 직접 제공하고 부서별 실무자...",2,1.0,731.0,
3936,2021-07-29,이베이 이어 스타벅스 품은 신세계...이마트 본사 건물 매각 추진,최근 이베이코리아에 이어 스타벅스코리아 지분까지 인수한 신세계그룹 이마트가 투자 자금을 확보하기 위해 서울 성수점이 있는 본사 건물 매각을 추진한다. 29일 유통업계에 따르면 이마트와 성수동 본사 유동화를...,3,,,
3937,2021-07-29,공격적 M&A 뒷받침...본사 매각하는 이마트,이베이코리아를 인수하고 스타벅스코리아 지분을 추가로 확보한 신세계그룹 이마트가 본사 건물 매각을... 공격적인 인수·합병(M&amp;A) 행보를 하는 정용진 신세계그룹 부회장의 이같은 전략이 성공할지 주목된다. 이마트는...,3,,,
3938,2021-07-29,신세계 사례로 본 '대기업 먹튀방지' 관련 연재 돋보여,"▲오진수독자권익위원장(울산신용보증재단 이사장): 시리즈로 보도된 '이슈 진단-대기업 먹튀방지 장치 마련하자' 는 중구 혁신도시 내 신세계 백화점을 예로 들면서 현실적인 문제점 제시와 이에 따른 지역정치권, 시...",3,0.0,,
3939,2021-07-29,광주 대형쇼핑몰 유치 둘러싼 논쟁 ‘재점화’,"신세계가 6천억원을 투입해 특급호텔과 면세점 등 복합시설을 짓기로 광주시와 협약까지 맺었지만, 중소상인의 반발에 정치권까지 가세하면서 결국 무산됐습니다. 이후 잠잠했던 복합쇼핑몰 유치 논란이 다시 불거지고...",3,0.0,,
3940,2021-07-29,"코오롱그룹, 친환경 부문 연구개발·투자 확대","또한 코오롱인더스트리는 LG생활건강·롯데알미늄과의 협업을 통해 국내 최초로 재활용 플라스틱 원료를 사용한 PCR(Post Consumer Recycled) PET 필름을 개발하기도 했다. 코오롱글로벌은 건설, 자동차, 무역 등 사업...",1,1.0,,
3941,2021-07-29,"제주항공-GS리테일, 컬래버레이션 신제품 2종 출시",제주항공은 GS리테일과 함께 컬래버레이션 제품 ‘제주 당근주스’와 ‘제주 믹스너트’를 출시한다고 29일 밝혔다. 이는 지난 8일 제주항공과 GS리테일이 신상품 개발·공동 마케팅을 위한 업무협약(MOU)을 맺은 이후...,2,1.0,,
3942,2021-07-29,“안산 선수를 지켜달라”…황당한 ‘백래시’에 반격,실제로 안 선수 보호 캠페인에 나선 이들은 “일부 남성들이 지에스(GS)리테일이나 경찰 등 기업과 공공기관의 홍보물 속 집게손가락을 남성혐오의 은밀한 징표라고 몰아가며 사과를 압박하는 등 백래시를 지속하는 것을...,2,0.0,,
3943,2021-07-29,"이마트, 성수동 본사 매각작업 착수 … ""전략적 자산 재배치""",신세계그룹 이마트가 서울 성수동 본사 건물 매각을 위한 절차에 들어갔다. 이베이코리아에 이어 스타벅스코리아 지분을 추가로 인수하면서 필요한 자금을 마련하기 위해서다. 29일 유통업계에 따르면 이마트와 성수동...,3,,,
3944,2021-07-29,"한국SW산업협회, '현대IT&E 채용확정형 SW개발자 양성과정' 2기 입학식 개최","이번 교과정도 정규 커리큘럼뿐 아니라 현대홈쇼핑, 현대면세점, 한섬 등 현대백화점 그룹사 별 현직 전문가 특강을 통해 기본 직무교육 및 인프라 교육을 실시한다. 중간 프로젝트 및 최종 프로젝트 수행 시, 필요한...",2,1.0,732.0,
3945,2021-07-30,"다날, 싸이월드제트에 전략적 제휴 및 투자",추가적으로 이달 GS리테일과 마케팅 업무협약 체결을 통하여 온?오프라인 유통망을 연결한 서비스를 선보일 예정이다. 또 최근 다날이 투자한 배달대행 플랫폼 기업 만나코퍼레이션과의 시너지도 기대된다. 메타버스...,2,1.0,,
3946,2021-07-30,유통업에 부는 ESG…키워드는 '착한경영',"▲ 대형 유통업은 상생…배송은 친환경 자동차 대형유통업에서는 현대홈쇼핑이 아파트 단지에서 폐페트병 4만여 개를 수거, 이를 리사이클링한 '친환경 플리츠백' 가방으로 새롭게 출시했다. 가방 1개 당 약 16개의...",1,1.0,733.0,
3947,2021-08-02,"LG생활건강,빌리프-VDL와 콜라보...비건 메이크업 3종 출시","ⓒ데일리포스트 = 이미지 제공 /LG생활건강 LG생활건강이 동물 실험을 배제한 원료를 사용해 친환경과 사회적 가치를 추구하며, 비건 인증을 받은 '빌리프 X VDL 비건 메이크업' 라인을 출시한다. 이번 비건 메이크업 라인은...",1,1.0,,
3948,2021-08-02,"LG생활건강, ‘빌리프 X VDL 비건 메이크업’ 3종 출시",▲ ‘빌리프 X VDL 비건 메이크업’ [출처: LG생활건강] LG생활건강이 착한 성분으로 지속가능한 아름다움을 추구하는 ‘빌리프 X VDL 비건 메이크업’ 라인을 출시한다. 이번 비건 메이크업 라인은?LG생활건강에서 처음...,1,1.0,,
3949,2021-08-02,"LG생활건강, ‘빌리프 X VDL 비건 메이크업’ 3종 출시","(사진=LG생활건강) LG생활건강이 ‘빌리프 X VDL 비건 메이크업’ 3종을 출시한다. 2일 LG생활건강에 따르면, 빌리프 X VDL 비건 메이크업 3종은 멀티 컬러 리퀴드, 프라이머, 스틱 파운데이션 총 3가지로 구성됐으며 전 제품...",1,1.0,,
3950,2021-08-02,"서대문구, 수해피해지역 장흥군 에 구호물품 긴급 지원","한편, 장흥 출신의 경기도의회 권정선 의원이 LG생활건강과 연계하여 구호물품을 기탁하였고 서울 종로구의회 여봉무 의장이 식료품을 기탁하는 등 장흥향우들의 고향에 대한 온정의 손길이 이어지고 있다.",2,1.0,,
3951,2021-08-02,"LG생활건강, 비건 메이크업 라인 첫 선",포쓰저널 서영길 기자 ?LG생활건강이 비건 메이크업 라인을 처음으로 선보였다. 지속 가능한 아름다움을 추구하는 '빌리프 X VDL 비건 메이크업' 라인을 출시한다고 2일 밝혔다. 빌리프 X VDL 비건 메이크업?라인은 트루...,1,1.0,,
3952,2021-08-02,"[스타벅스커피코리아 품은 신세계, 지분 추가 인수해 최대주주] 거침없는 정용...",이코노미조선= | 정용진(오른쪽) 신세계그룹 부회장이 스타벅스커피코리아 유튜브에서 국내에 스타벅스 1호점을 낸 22년 전을 회상하고 있다. 사진 스타벅스커피코리아신세계그룹 이마트가 스타벅스커피코리아...,3,,,
