date,abstract,pre_label,sentiment,score,sent_range,model_keyword,corpus_keyword
2023-01-04,"만나플러스 x GS리테일, 편의점·슈퍼마켓 배달 수행 맡는다 만나코퍼레이션의 배달대행 브랜드 만나플러스가 GS리테일과의 협력 관계 구축을 통해 B2B 배달 대행 서비스를 확대한다고 밝혔다. 만나플러스는 이번 GS리테일과 배달 대행 계약 체결을 통해 전국 프랜차이즈 편의점...",0,1,1.9312532,중립,0,0
2023-01-04,"충북 '못난이 김치' 해외시장 공략한다 GS리테일이 운영하는 슈퍼마켓 GS더프레시는 이달 17일까지 전국 매장에서 '못난이 김치' 100t을 한정 판매한다. GS더프레시는 ESG경영 동참을 위해 매입 단가보다 저렴하게 판매할 예정이다. 김 지사는 ""우리농산물로...",0,0,2.4941,약한부정,0,0
2023-01-04,"대전신세계, 프리미엄에 지역·환경 사랑 더한 설 선물 눈길 ▲ 대전신세계 Art &amp; Science가 오는 21일까지 설 선물행사를 펼치는 가운데 백화점관계자들이 선물세트를... 대전신세계 Art &amp; Science 제공 대전신세계 Art &amp; Science가 설 명절을 앞두고 본격적인 설 선물행사를 펼친다. 우리...",0,0,3.4750957,강한부정,0,0
2023-01-04,고물가에 알뜰폰 훨훨~ 과학기술정보통신부의 알뜰폰 가입자 현황에 따르면 지난해까지 누적 알뜰폰 가입자는 1246만명을 기록했다. 4일 서울 강남구 롯데하이마트 대치점에서 시민들이 알뜰폰을 보고 있다.,0,0,4.0462165,보통부정,0,0
2023-01-04,"비너지 로즈힙 퓨레, 5일 현대홈쇼핑 단독 런칭 휴럼의 대표 식물성 영양제 브랜드 '비너지 로즈힙 퓨레' 이미지 휴럼의 대표 식물성 영양제 브랜드 비너지 로즈힙 퓨레가 출시와 함께 5일 오후 8시 45분 현대홈쇼핑을 통해 첫 선을 보인다고 밝혔다. 2023년 가장 핫한...",0,1,2.0506375,중립,0,0
2023-01-04,"현대白, 설 전 중소 협력사에 대금 3500억 조기 지급 이번에 결제 대금을 조기에 지급받는 중소 협력사는 현대백화점과 거래하는 5000여 곳을 비롯해, 현대홈쇼핑·현대그린푸드·한섬·현대리바트·현대백화점면세점·현대L&amp;C·현대이지웰 등 12개 계열사와 거래하는 9000여...",0,0,2.9232354,보통부정,0,0
2023-01-04,"현대홈쇼핑, 중소협력사 해외판로 개척, 소외계층 지원…'상생 경영' 앞장 현대홈쇼핑은 중소협력사, 소외계층 등을 위한 지원 활동을 꾸준히 펼치며 ‘상생 최우선 경영’에 적극적으로 나서고 있다. 현대홈쇼핑은 지난해 10월 베트남 하노이에서 열린 ‘2022 하노이 한류 박람회’에...",0,1,1.9312532,중립,0,0
2023-01-04,"현대白그룹, 설 앞두고 협력사 결제 대금 3500억원 조기 지급 이번에 결제 대금을 조기에 지급받는 중소 협력사는 현대백화점과 거래하는 5000여 곳을 비롯해, 현대홈쇼핑·현대그린푸드·한섬·현대리바트·현대백화점면세점·현대L&amp;C·현대이지웰 등 12개 계열사와 거래하는 9000여...",0,0,2.9232354,보통부정,0,0
2023-01-04,"백화점업계, 설 연휴 전 협력사 대금 조기 지급 이번에 결제 대금을 조기에 지급 받는 중소 협력사는 현대백화점과 거래하는 5000여 곳을 비롯해 현대홈쇼핑·현대그린푸드·한섬·현대리바트·현대백화점면세점·현대L&amp;C·현대이지웰 등 12개 계열사와 거래하는...",0,0,2.9606793,보통부정,0,0
2023-01-04,"현대홈쇼핑, 청와대 출신 쉐프 ’박건영 소고기 탕수육’ 론칭 미국산 소고기 초이스 등급 사용 12시간 저온 숙성 이미지=현대홈쇼핑  현대홈쇼핑이 ’박건영 소고기 탕수육’을 단독 론칭했다고 4일 밝혔다. 업체에 따르면 청와대 출신 쉐프인 박건영 쉐프는 5성 호텔 리츠 칼튼...",0,0,2.9232354,보통부정,0,0
2023-01-04,"롯데가 구현하는 메타버스 홈쇼핑은? 사진/세븐일레븐 4일 업계에 따르면 롯데정보통신은 롯데면세점, 롯데하이마트, 세븐일레븐과 함께 이번 'CES 2023'에서 '버추얼 스토어'를 구현했다. '버추얼 스토어'에는 의류나 화장품, 가전, 캠핑 등을 체험할 수...",0,0,1.9037297,중립,0,0
2023-01-04,"크리스티앙 브르통, 현대홈쇼핑 론칭 방송 완판 기록 이스트헬스케어가 전개 중인 프랑스 아이케어 전문 브랜드 크리스티앙 브르통이 현대홈쇼핑 첫 방송에서 완판을 기록했다고 밝혔다. 크리스티앙 브르통은 지난해 12월 26일 현대홈쇼핑 '우먼쇼'를 통해 정식 론칭 방송을...",0,0,3.0418797,강한부정,0,0
2023-01-04,"LG생활건강, 미주사업총괄에 아마존 출신 문혜영 부사장 영입 ▲ 문혜영 부사장(사진=LG생활건강 제공) LG생활건강은 세계 최대 뷰티 시장인 북미 지역 사업 강화를 위해 글로벌 기업 스타벅스, 아마존 출신인 문혜영 부사장을 미주사업총괄로 영입했다고 4일 밝혔다....",0,1,2.1691642,약한긍정,0,0
2023-01-04,"[1월5일자] 비즈니스포스트 아침의 주요기사 ● 애플 최대 협력사 폭스콘 자율주행 시스템 개발, '애플카 생산' 힌트일까 ● [CEO 매치] 롯데-신동빈 신세계-정용진, 유통 위기 탈출 혁신 경쟁 ● [CEO 매치] 삼바-존 림 셀트리온-기우성, 닮은 듯 다른 바이오 두 '맏형...",1,0,3.1310909,강한부정,신세계면세점 이마트, 
2023-01-04,"동대구역·수성구 더블 생활권 브랜드 아파트 인근에 신세계백화점, 현대시티아울렛, 이마트, 메가박스 등이 있어 쇼핑 및 문화생활이 편리할 뿐만 아니라 동대구세무서, 행정복지센터 등도 멀지 않은 곳에 있어 행정 업무를 처리하기에 용이하고, 신천...",0,0,3.4750957,강한부정,0,0
2023-01-04,"대전신세계 ""명절 선물은 지역 특산물로"" 충청매일 CCDN 대전신세계백화점 직원들이 설 명절을 앞두고 다양한 설 선물을 선보이고 있다. 대전신세계 Art &amp; Science가 설 명절을 앞두고 우리 지역에서 정성껏 기른 지역 특산물로 구성한 선물세트를 선보여 눈길을...",0,2,1.5644312,중립,0,0
2023-01-04,대구 달성군 농특산물 백화점서 만나요 ▲ 신세계백화점에 2023 설맞이 특별행사 물품이 비치돼 있다. 대구 달성군 제공 신세계백화점·하나로마트 20일까지 참달성 제품 등 판매 대구 달성군은 오는 20일까지 신세계백화점과 농협하나로마트 달성점에서 우수...,0,1,2.0506375,중립,0,0
2023-01-04,"곡성군 백세미, 전라남도 친환경농업 대상 평가 '최우수상' 선정 가공된 백세미와 누룽지는 신세계백화점, 농협하나로마트, 남도장터, TV홈쇼핑, NS홈쇼핑, 유튜브 등 다양하게 유통된다. 이처럼 대규모 농업단지를 조성해 생산과 가공을 직접 관리하고 다양한 판로를 개척한 점이...",0,0,3.4750957,강한부정,0,0
2023-01-04,"대전신세계, 프리미엄에 지역·환경 사랑 더한 설 선물 대전신세계 Art &amp; Science가 설 선물행사를 펼친다. 특히 지역 특산물로 구성한 선물세트와 자연 생분해 되는 사탕수수 100% 햄퍼 박스 등을 선보여 눈길을 끈다. 대전신세계 설 명절 선물행사는 지역에서 생산된 상품으로...",0,0,3.4750957,강한부정,0,0
2023-01-04,"LG생활건강, 문혜영 부사장 미주사업총괄로 선임...“차별화된 고객 경험 선사... ▲문혜영 신임 미주사업총괄 부사장 LG생활건강은 세계 최대 뷰티 시장인 북미 지역 사업 강화를 위해 글로벌기업 스타벅스·아마존 출신인 문혜영 부사장(52·여)을 미주사업총괄로 영입했다고 4일 밝혔다....",0,0,3.3612044,보통부정,0,0
2023-01-04,"LG생건 이정애 사장 ""해외 사업 확대 적극 나설 것"" LG생활건강 이정애 사장은 2일 신년사에서 해외사업 확대 계획을 밝혔다. 임직원들에게는 ""열정과 즐거움을 가지고 고객가치를 향해 나아갈 수 있도록 필요한 환경을 조성하고 지원하는 데 최선을 다하겠다""고 말했다....",0,1,2.1691642,약한긍정,0,0
2023-01-04,"LG생활건강, 미주사업총괄로 '아마존·스타벅스' 출신 문혜영 부사장 영입 LG생활건강 문혜영 부사장 LG생활건강이 북미 지역 사업 강화를 위해 스타벅스, 아마존 출신인 문혜영 부사장(52∙여)을 미주사업총괄로 영입했다. LG생활건강은 후, 오휘, 빌리프 등 럭셔리 화장품과 닥터그루트...",0,0,3.3612044,보통부정,0,0
2023-01-04,"LG생활건강, 문혜영 부사장 영입해 미주사업총괄로 임명 LG생활건강은 세계 최대 뷰티 시장인 북미 지역 사업 강화를 위해 글로벌기업 스타벅스∙아마존 출신인 문혜영 부사장(52∙여)을 미주사업총괄로 영입했다. 사진=,LG생활건강/이코노텔링그래픽팀. LG생활건강은 세계...",0,0,3.3612044,보통부정,0,0
2023-01-04,"LG생활건강, 미주사업총괄 문혜영 부사장 영입 LG생활건강, 미주사업총괄 문혜영 부사장 [사진=LG생활건강 제공] 라이센스뉴스 = 최은경 기자 |LG생활건강은 세계 최대 뷰티 시장인 북미 지역 사업 강화를 위해 글로벌기업 스타벅스∙아마존 출신인 문혜영...",0,1,2.0506375,중립,0,0
2023-01-04,"하이마트·전자랜드, CEO 교체로 위기극복 '이심전심' 가전양판점 대표기업 롯데하이마트와 전자랜드가 지난해 부진한 경영실적을 돌파하기 위한 카드로 결국 ‘CEO 교체’를 선택했다. CEO의 임기는 경영실적으로 말한다는 것처럼 두 가전양판 기업의 승부수가 위기...",0,1,1.9312532,중립,0,0
2023-01-04,"현대차 '제로원' 10개 협력사와 첫 참가…포스코, 포스텍 학생들과 동행 이밖에 자회사 칼리버스오가 개발한 메타버스 플랫폼도 선보인다. 플랫폼 내에서는 롯데하이마트·세븐일레븐 등 점포를 가상스토어로 만들어 실제 물품을 구매할 수 있는 경험을 가상현실에서 구현한다.",0,0,4.0462165,보통부정,0,0
2023-01-04,롯데마트 강성현 “할인헌터 고객은 안 오셔도”...충성 고객 잡고 매출이익 ... 3500억 원의 매출과 180억 원 이상의 영업이익을 거뒀다. 강 대표는 올해로 취임 3년차를 맞이했다. 남창희 전 롯데슈퍼 대표가 롯데하이마트 대표로 자리를 옮기자 강 대표가 롯데마트와 롯데슈퍼 대표를 겸임하게 됐다.,0,1,2.1691642,약한긍정,0,0
2023-01-04,"LG생활건강, 미주사업총괄에 아마존 출신 문혜영 부사장 영입 LG생활건강은 북미 지역 사업 강화를 위해 글로벌기업 스타벅스∙아마존 출신인 문혜영 부사장(52·사진)을 미주사업총괄로 영입했다고 4일 밝혔다. LG생활건강은 글로벌 명품 뷰티 회사를 목표로 후, 오휘, 빌리프...",0,0,3.3612044,보통부정,0,0
2023-01-04,"“달성 농특산물로 설 선물 준비하세요” 달성군은 우리 민족 고유의 설 명절을 앞두고 1월 3~20일까지 18일간 신세계백화점(대구점 지하1층 식품관)... 달성군은 지역 농업인들이 마음 놓고 농산물을 생산?판매 할 수 있도록 신세계백화점, 롯데백화점, 농협...",1,0,2.5850904,보통부정,대한야구소프트볼협회 신세계이마트,대표이사
2023-01-05,가상세계 두드리고 유니버스 구축…편의점 '고객 사수전' GS리테일(007070)은 요기요와 손잡고 전국 GS25 매장을 기반으로 하는 퀵커머스 서비스 ‘요편의점’을 선보였다. 소비자가 요기요 앱에서 GS25의 상품을 주문하면 원하는 장소로 즉시 배달 받거나 매장에서 포장해 가져갈...,0,0,2.7584066,보통부정,0,0
2023-01-05,"GS더프레시, 자활센터와 함께 '내일스토어' 확대 GS리테일이 운영하는 슈퍼마켓 GS더프레시가 최근들어 GS더프레시 강릉입암점, 포항상도점을 내일스토어 3, 4호점으로 오픈했다고 밝혔다. 내일스토어는 '내 일(My Job)을 통해 만드는 행복한 내일(Tomorrow)'이라는 의미를...",0,0,1.9037297,중립,0,0
2023-01-05,"GS25, '메이플스토리빵 시즌2' 200만개 판매 돌파 GS리테일이 운영하는 GS25가 메이플스토리와 협업해 출시한 시즌2 상품들이 2주만에 200만개 넘게 판매됐다고 5일 밝혔다. 시즌1 상품인 메이플스토리빵은 누적 판매량 1200만개 돌파했다. 메이플스토리 시즌2 상품은...",0,0,3.448973,보통부정,0,0
2023-01-05,"고물가에 `푸드IP` 확보전 치열… 밀키트 핵심 경쟁력으로 급부상 캐비아, GS리테일 20억 투자 유치 프레시지, 요리연구가와 반찬 선봬 키친엑스, 레스토랑 RMR기업 인수 식품업계의 '푸드IP(지식재산권)' 확보전이 치열해질 전망이다. 푸드 IP는 유명 맛집의 특정 레시피 뿐만 아니라...",0,0,3.644483,보통부정,0,0
2023-01-05,"[산업 이모저모] 기아, 영업직 명칭 '오토컨설턴트' 개편...""고객과 가장 맞닿... '갱스 오브 런던'은 이른바 영국판 '신세계'로 시즌1 첫 화 공개 일주일 만에 영국에서 223만 명이 시청한 범죄 액션 느와르 대작이다. 국내에서도 웨이브를 통해 독점 공개되면서 해외시리즈 팬들의 많은 추천을...",1,0,1.8195633,중립,김승준 김주엽, 
2023-01-05,"[동향] 편의점 업계, 다양 콘셉트 새해 마케팅 전개 GS리테일이 운영하는 GS25가 검은 토끼해를 맞아 글로벌 토끼캐릭터와 함께 새해를 시작했다. 미국 워너브러더스사의 벅스버니를 전면에 적용한 불고기 핫도그를 출시했다. GS25는 ""이번 벅스버니 협업제품은 흑토끼 해를...",1,1,1.9801323,중립,신제품 신세계까사, 
2023-01-05,"광주시민회의 ""어등산관광단지, 17년 공회전 끝내야"" 이어 신세계프라퍼티가 '그랜드 스타필드 광주 복합쇼핑몰' 사업계획서를 제출한 것이다""며 ""이는 광주복합쇼핑몰을 전국 최대 이슈로 만들어낸 광주시민의 여론이 기업을 움직여 만들어낸 결과다""고 평가했다. 신세계프...",0,0,3.3572204,강한부정,0,0
2023-01-05,"추신수 ""우승 기여하셨다"" 통 큰 우승 턱… 선수단 관계자에게 5000만원 상당... 신세계 상품권을 선물했다""고 알렸다. 대상자는 버스 운전원, 락커장, 세탁, 청소, 선수단 식당, 그라운드 키퍼, 응원단, 훈련 보조 등 보이지 않는 곳에서 선수단 지원에 힘써준 분들이며, 이 분들을 대상으로 신세계...",0,0,1.8195633,중립,0,0
2023-01-05,"우체국 체크카드, 새해맞이 고객 감사 이벤트 실시 다음달 28일까지 우체국 체크카드로 200만원 이상 결제하면 2023 계묘년 토끼의 해 카드형 골드 1돈(10명), 신세계상품권 10만원권(20명), 치킨쿠폰(50명), 커피쿠폰(150명)을 총 230명에게 추첨을 통해 제공한다....",0,0,3.3572204,강한부정,0,0
2023-01-05,"광주 도시철도 2호선·호남고속철 2단계 개통은 언제? [문점환/광주시 도시철도건설본부 공사부장 : ""기존에는 효천역에서 백운동까지만 왔다 갔다 하게 돼 있는데 이것을 이제 신세계백화점·터미널·야구장까지 연결할 수도 있겠고 이런 것들을 종합적으로 검토한다는...",0,0,2.4377844,보통부정,0,0
2023-01-05,수천만원 미술품 인터넷서 구입?...비결은 “짝퉁 원천봉쇄” 미술품 온라인 거래를 개척한 곳은 신세계인터내셔날 자사몰 ‘에스아이빌리지(S.I.빌리지)’다.... 에스아이빌리지가 신뢰성 높게 미술품을 거래할 수 있던 건 신세계인터내셔날이 판권을 보유한 제품만 수입해...,0,0,2.9149761,보통부정,0,0
2023-01-05,"추신수, SSG 지원 스태프에 상품권 추신수는 구단 버스 운전원, 라커장, 세탁, 청소, 선수단 식당, 그라운드 키퍼, 응원단, 훈련 보조원을 포함해 모두 55명에게 5천만 원 상당의 신세계상품권을 선물로 전달했다. 미국 메이저리그에서는 팀 우승에 관계없이...",0,0,3.4750957,강한부정,0,0
2023-01-05,"한달 수익 20% 냈다고?...들썩이는 중국 관련 상품은 코로나 확산에도 중국ETF 들썩 기관도 신세계 등 관련주 대량 매수 중국의 코로나 확진자 급증에도... 기관투자자들은 이 기간동안 신세계를 164억원, 하나투어, GKL을 각각 125억, 86억원 어치 씩 사들였다. 신세계는...",0,0,3.2217436,강한부정,0,0
2023-01-05,"대구신세계百, 설 앞 특별 프로모션 대구신세계백화점은 설 명절을 앞두고 8층 상품권샵에서 신세계상품권 및 골드바 특별 프로모션을 진행한다. 상품권 프로모션의 경우 1억원 이상, 3천만원~1억원 미만, 1천만원~3천만원 미만의 구매 금액에 따라...",0,0,2.5294526,보통부정,0,0
2023-01-05,"꽈배기 삼겹살, 세심한 칼집 고기를 토치에 구워내 '육즙의 신세계' 5일 방송된 SBS ‘생방송투데이’ 속 코너 ‘고수뎐’에서는 육즙의 신세계 꽈배기 삼겹살이 소개됐다. 고기에 가느다란 칼집을 내 마치 꽈배기 모양을 낸 꽈배기 삼겹살은 입 안에서 팡팡터지는 육즙을 선사했다. 최고의...",0,1,2.0506375,중립,0,0
2023-01-05,BTS 진도 편의점 15곳 돌았다…1200만개 팔린 '대박 제품' 5일 GS리테일에 따르면 GS25가 메이플스토리와 협업해 출시한 시즌2 메이플스토리빵이 2주 만에 200만개 넘게 팔렸다. 시즌1 상품과 시즌 2 상품의 누적 판매량이 1200만개를 넘어선 것. 메이플스토리빵 시즌2 상품은...,0,0,3.644483,보통부정,0,0
2023-01-05,"못난이 김치, 한국을 넘어 세계로 '출발' 2023년에는 국내 GS리테일과 100t을 계약해 설 명절 대비 한정판매를 추진하고, 6차 산업 안테나숍에서 1t과 한국외식업중앙회 외식 업소에 판매를 추진한다. 국내뿐만 아니라 일본 EISAN YES MART 24개소에 10톤을 계약해...",0,0,3.644483,보통부정,0,0
2023-01-05,"유통업계, 희망퇴직으로 인력 감축 단행...신규 채용도 줄인다 지난 2020년 80여 명의 현장직을 대상으로 한차례 희망퇴직을 실시했던 롯데하이마트도 가전제품 수요 부진이 장기화되자 지난달 16일 1300여 명을 대상으로 다시 한 번 희망퇴직을 단행했다. 구조조정 대상은 10년차...",0,0,4.0462165,보통부정,0,0
2023-01-05,"요기요-GS리테일, '요편의점'으로 1~2인 가구 퀵커머스 본격 시작 요기요와 GS리테일이 손을 잡고 본격적인 퀵커머스 주도권 선점에 나선다. 요기요의 배달·포장 플랫폼 운영 노하우와 GS 리테일의 전국 기반 유통망의 시너지를 노리는 이번 협업은 요기요를 이용하는 기존 고객들을...",0,0,2.5125136,약한부정,0,0
2023-01-05,"롯데하이마트 ""CES서 선보인 VR스토어, 메타버스서 보세요"" 롯데하이마트는 15일까지 온라인쇼핑몰에서 VR스토어 체험전을 연다고 5일 밝혔다. 세계 최대 가전·IT 박람회인 CES 2023에서 공개된 롯데하이마트 VR스토어를 일반 소비자들에게도 널리 알리려는 목적이다....",0,0,2.6670952,약한부정,0,0
2023-01-05,"롯데하이마트, ‘메타버스 매장' CES서 첫 공개 롯데하이마트가 5일(현지시간) 미국 라스베이거스에서 개막하는 최대규모의 국제전자제품박람회(CES 2023)에 참가해 신개념의 ‘메타버스 매장’을 공개한다. ‘롯데하이마트 VR 스토어’로 명명된 메타버스 매장은...",0,2,1.6678457,중립,0,0
2023-01-05,"롯데하이마트, VR스토어 공개… 오는 15일까지 체험전 진행 VR스토어에 선보인 PB하이메이드 최대 30%할인 ［충북일보］ 롯데하이마트가 5일부터 오는 15일까지 온라인쇼핑몰에서 'VR 스토어 체험전'을 진행한다. 세계 최대 가전·IT 박람회 'CES 2023'에서 공개된 '롯데하이마트 VR...",0,1,2.1691642,약한긍정,0,0
2023-01-05,“1천만개 팔리더니 후속작도 대박”…‘메이플빵’ 인기 심상찮네 5일 GS리테일에 따르면 지난달 20일 출시된 메이플빵 시즌2 상품이 약 2주 만에 200만개 판매를 기록했다. 앞선 시즌1 상품 판매량 1000만개를 더하면 누적 판매량은 1200만개에 이른다. 시즌2 상품은 GS25의 프리미엄...,1,1,2.0506375,중립,신세계푸드 천안공장장,공정거래
2023-01-05,"신동빈 회장, ‘주가 관리’ 지시했는데…무거워진 각사 CEO 어깨 주요 업체로는 화학분야의 롯데케미칼, 롯데정밀화학, 유통분야의 롯데쇼핑, 롯데제과, 롯데칠성음료, 롯데하이마트가 꼽힌다. 모빌리티 업체 롯데렌탈, IT업체 롯데정보통신 등도 코스피 상장사다. 시가총액 규모는...",0,0,4.0462165,보통부정,0,0
2023-01-05,"롯데하이마트, 온라인몰서 '가상현실 스토어' 체험전 포쓰저널 서영길 기자 /롯데하이마트 롯데하이마트는 5일부터 15일까지 온라인 쇼핑몰에서 '가상현실(VR) 스토어 체험전'을 연다고 밝혔다. 가상현실(VR) 스토어 체험전은 국제 IT·가전 전시회 'CES 2023'에서 공개한 VR...",0,0,4.0462165,보통부정,0,0
2023-01-05," ""이제는 정박사로 통합니다""  "" 1992년 미스코리아 경남미로 데뷔한 정선혜는 30여년간 프리랜서 아나운서, 현대홈쇼핑 쇼호스트 1기로 방송 외길을 걸었다. ""정말 재밌었고 좋았어요""라고 웃으며 지난 방송인으로의 삶 을 회상한다. ""최근에는 KBS1 'TV...",0,0,3.2513046,강한부정,0,0
2023-01-05,"롯데하이마트, VR 스토어 체험전...하이메이드 최대 30% 할인 CES 2023에서 선보인 VR스토어 [사진=롯데하이마트] 롯데하이마트는 5일부터 15일까지 온라인쇼핑몰에서 'VR(가상현실) 스토어 체험전'을 한다고 밝혔다. 이는 세계 최대 가전·IT 박람회 CES 2023에서 공개된...",0,0,4.0462165,보통부정,0,0
2023-01-05,"국내 주요 유통업계 ""중국 현지 공장 가동 중단 없다"" LG생활건강은 지난해 3월 말 상하이 봉쇄 조치 이후 5월 중순에 이르러서야 보세구역에 묶여 있던 제품들의 통관이 가능해졌다. 아모레퍼시픽도 비슷한 시기 공장 가동을 중단한 뒤 한 달여의 시간이 흐르고 나서 상하이...",0,0,2.17464,약한부정,0,0
2023-01-05,"LG생활건강, 미주사업총괄로 문혜영 부사장 영입 LG생활건강 문혜영 부사장(미주사업총괄) LG생활건강은 세계 최대 뷰티 시장인 북미 지역 사업 강화를 위해 글로벌기업 스타벅스∙아마존 출신인 문혜영 부사장(52∙여)을 미주사업총괄로 영입했다고 5일 밝혔다....",0,1,2.0506375,중립,0,0
2023-01-05,"LG생활건강, 황변 얼룩·냄새 잡는 ‘피지 디나자임 딥클린’ 출시 LG생활건강은 일반 세탁으로 없애기 힘든 황변 얼룩과 세탁 후에도 되살아나는 나쁜 냄새를 없애는 ‘피지(Fiji) 디나자임 딥클린 세탁세제’를 선보였다고 5일 밝혔다. 프리미엄 세탁세제 브랜드 피지에서 선보인 이번...",0,1,1.9312532,중립,0,0
2023-01-05,"최경주재단, 골프꿈나무 동계훈련…미국 텍사스서 6주간 실시 이번 동계훈련을 위해 SK텔레콤, 메디힐, 슈페리어, 포시즌, 스릭슨, LG생활건강, HD행복연구소, 바이네르, 클리브랜드골프, 링티, 퍼시픽링스코리아가 용품 및 다양한 지원으로 함께한다.",0,0,3.3612044,보통부정,0,0
2023-01-05,"TS샴푸, 6일 현대홈쇼핑서 저스트TS샴푸 설날 특집 방송 TS샴푸 측은 현대홈쇼핑에서 6일 오후 4시 40분부터 한 시간 동안 '저스트TS샴푸'의 설날 특집 방송을 진행한다고 밝혔다. '저스트TS샴푸'의 총 3가지의 패키지를 선보인다. △매니아구성(저스트TS샴푸(500g) 8통...",0,0,2.9232354,보통부정,0,0
2023-01-05,"현대백화점그룹, 중소 협력사 결제대금 3500억 조기 지급 이번에 결제 대금을 조기에 지급받는 중소 협력사는 현대백화점과 거래하는 5000여곳을 비롯해 현대홈쇼핑·현대그린푸드·한섬·현대리바트·현대백화점면세점·현대L&amp;C·현대이지웰 등 12개 계열사와 거래하는...",0,0,1.4088209,중립,0,0
2023-01-05,"LG생활건강, 여성 갱년기 증상 개선 건강기능식품 소재 개발 나서 LG생활건강이 갱년기 여성을 위한 건강기능식품 소재 개발에 나섰다. 5일 건강기능식품 업계에 따르면 LG생활건강은 여성 갱년기 증상 개선에 도움을 줄 수 있는 소재 ‘LG-CWHL'의 인체적용시험을 진행하고 있다. LG...",0,0,3.3612044,보통부정,0,0
2023-01-05,"헬스케어 앞세운 롯데, 건강진단 ‘캐즐’ 첫 공개 등 개별 제품을 클릭하면 상세한 설명을 볼 수 있고 가상 상담원이 상담도 제공한다. CES 2023에서 공개된 VR 스토어는 체험판 버전이다. 롯데하이마트(071840)는 올해 말 이를 정식 서비스로 운영할 계획이다.",0,0,4.0462165,보통부정,0,0
2023-01-05,IMF 비극 재현은 없다…재계 유동성 확보전 현대백화점그룹도 현대홈쇼핑이 100% 보유 중이던 현대렌탈케어 지분 80%를 사모펀드 운용사인 시에라인베스트먼트에 매각했다. 코오롱그룹 계열사인 코오롱인더스트리는 인천 공장 토지를 부동산 개발 업체에 550억...,0,1,2.0506375,중립,0,0
2023-01-05,"마스크 벗으니 립스틱 짙게 바르는 화장품 업계 LG생활건강도 작년 10월 '후' 일부 가격을 4.5% 인상한 바 있다.연초부터 들려온 인상 소식에 대다수 소비자는 씁쓸하단 반응을 보이고 있다. 직장인 A(30)씨는 ""연말에 백화점 갔을 때만 하더라도 5만원짜리 한 장으로 샤넬...",0,0,3.5345201,강한부정,0,0
2023-01-05,"LG생활건강, 황변 얼룩과 되살아나는 냄새 없애는 '피지 디나자임 딥클린' 선... LG생활건강은 일반 세탁으로 없애기 힘든 황변 얼룩과 세탁 후에도 되살아나는 나쁜 냄새를 없애는 솔루션을 적용한 '피지(Fiji) 디나자임 딥클린 세탁세제'를 선보인다고 5일 밝혔다. 프리미엄 세탁세제 브랜드 피지가...",0,0,2.998608,보통부정,0,0
2023-01-05,"전통 제약사들, 더마코스메틱 시장서 뷰티기업 위협한다 이에 따라 아모레퍼시픽·LG생활건강·신세계인터내셔날 등 전통 화장품 업계까지 더마 제품 개발에 착수하거나 더마 뷰티 계열사를 인수 하는 등 의료기술을 접목한 신규 사업 강화에 열을 올리고 있다. 특히...",0,0,2.980926,보통부정,0,0
2023-01-05,"GS리테일 발목잡던 신사업... 퀵커머스는 제대로 될까 GS리테일이 편의점 GS25와 배달 플랫폼 요기요 간 시너지를 앞세워 퀵커머스 시장 선점에 나섰습니다. 고질적인 신사업 부진을 만회하고, 주가 반등에 힘을 보탤지 주주들의 이목이 집중되는데요. 민경빈 기자입니다....",0,0,2.0324366,중립,0,0
2023-01-06,"“어등산 관광단지 문제, 복합쇼핑몰 유치로 해결해야” 이들은 어등산 관광단지와 관련한 법적 분쟁이 끝나고 신세계프라퍼티가 복합쇼핑몰 계획서를 낸 것은 광주 시민의 여론이 기업을 움직인 결과라며, 이를 토대로 광주시가 광주 관광산업의 미래를 그려가야 한다고...",1,1,1.9801323,중립,일류첸코 팔로세비치, 
2023-01-06,"[CES 2023] 주요 기업 경영진 한 자리에...최태원 회장은 불참 또 한종희 삼성전자 부회장, 최윤호 삼성SDI 사장, 이영희 삼성전자 사장, 정용진 신세계그룹 부회장... 정용진 신세계그룹 부회장은 CES를 찾아 LG전자와 삼성전자 부스를 차례로 둘러봤다. 앞서 신세계그룹...",1,1,2.0506375,중립,대구신세계백화점 필립플레, 
2023-01-06,“토종 캐릭터 빵 인기 여전”...‘메이플스토리빵’ 1200만개 판매 돌파 6일 GS리테일에 따르면 편의점 GS25가 메이플스토리와 협업해 출시한 시즌2 상품들이 오픈런 현상을 일으키며 판매 2주만에 200만개를 넘어섰다. 시즌1 상품은 1000만개를 넘기며 토종 캐릭터 빵의 매서움을 보여줬다....,1,0,1.2859768,중립,김김준배 도레미, 
2023-01-06,"동아제약, 6조 시장 조준···'융복합 건기식' 진출 동아제약은 CJ웰케어, LG생활건강, 밸런스웨이, 비타믹스, 빙그레, 웅진식품, 유한건강생활, 종근당건강 등의 건기식 전문기업 및 식품기업과 함께 명단에 이름을 올렸다. 식약처 공표에 따르면 동아제약은 12개의 승인...",0,1,2.0506358,중립,0,0
2023-01-06,"ETF 옥석가리기 … 배당·백신테마 빛났다 이날 기준 삼성전기 LG생활건강 키움증권 JB금융지주 등의 비중이 높다. 일례로 삼성전기는 최근 3개월 새 주가가 20%가량 상승했다. 이정환 미래에셋자산운용 ETF운용본부장은 ""금리 급등 시기에는 현금 흐름이...",0,0,3.183092,보통부정,0,0
